Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2020-11-03,20:00,Champions Lg,Group stage,Tue,Home,W,3,0,gr Olympiacos,1.7,0.6,58.0,,Kevin De Bruyne,4-3-3,4-3-3,Carlos del Cerro,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,20.0,7.0,35.0,0.15,0.43,17.8,1.0,1.0,100.0,0.0,0.0,655.0,743.0,88.2,10526.0,2840.0,3,1.7,1.5,0.0,55.0,18.0,41.0,7.0,11.0,2.0,7.0,35.0,6.0,14.0,6.0,2.0,4.0,9.0,4.0,9.0,1.0,229.0,39.0,25.0,11.0,10.0,9.0,1.0,52.0,92.9
2020-11-08,16:30,Premier League,Matchweek 8,Sun,Home,D,1,1,Liverpool,1.4,1.2,54.0,,Kevin De Bruyne,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,6.0,2.0,33.3,0.17,0.5,20.6,3.0,2.0,100.0,1.2,0.2,493.0,586.0,84.1,8541.0,2350.0,1,0.6,0.6,1.0,34.0,6.0,28.0,5.0,9.0,2.0,1.0,12.0,2.0,12.0,5.0,6.0,1.0,10.0,5.0,20.0,2.0,100.0,16.0,14.0,15.0,7.0,19.0,2.0,46.0,72.7
2020-11-21,17:30,Premier League,Matchweek 9,Sat,Away,L,0,2,Tottenham,1.4,0.7,66.0,,Kevin De Bruyne,4-3-3,4-2-3-1,Mike Dean,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,22.0,5.0,22.7,0.0,0.0,16.0,2.0,0.0,0.0,1.0,-1.0,553.0,646.0,85.6,9262.0,2685.0,0,1.3,1.4,1.0,72.0,19.0,54.0,4.0,30.0,0.0,10.0,39.0,0.0,13.0,8.0,6.0,1.0,8.0,9.0,5.0,0.0,270.0,43.0,24.0,15.0,18.0,19.0,2.0,65.0,55.6
2020-11-25,19:55,Champions Lg,Group stage,Wed,Away,W,1,0,gr Olympiacos,2.4,0.1,59.0,,Raheem Sterling,4-2-3-1,5-4-1,Davide Massa,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,22.0,11.0,50.0,0.05,0.09,16.8,0.0,0.0,,0.0,0.0,615.0,725.0,84.8,8915.0,2481.0,1,2.1,2.6,2.0,75.0,17.0,40.0,1.0,19.0,1.0,4.0,41.0,2.0,13.0,7.0,1.0,4.0,10.0,10.0,5.0,1.0,297.0,35.0,33.0,18.0,17.0,8.0,1.0,64.0,52.4
2020-11-28,15:00,Premier League,Matchweek 10,Sat,Home,W,5,0,Burnley,1.7,0.5,68.0,,Kevin De Bruyne,4-2-3-1,4-4-1-1,Lee Mason,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,19.0,6.0,31.6,0.26,0.83,16.4,1.0,1.0,100.0,0.0,0.0,660.0,750.0,88.0,10984.0,3130.0,5,1.6,1.5,2.0,62.0,17.0,49.0,5.0,11.0,1.0,6.0,37.0,10.0,7.0,4.0,3.0,2.0,10.0,4.0,20.0,0.0,176.0,22.0,16.0,17.0,5.0,12.0,2.0,57.0,57.6
2020-12-01,20:00,Champions Lg,Group stage,Tue,Away,D,0,0,pt Porto,2.5,0.1,68.0,,Fernandinho,4-2-3-1,5-3-2,Björn Kuipers,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,18.0,5.0,27.8,0.0,0.0,16.6,1.0,1.0,100.0,0.2,0.2,592.0,705.0,84.0,9745.0,2711.0,0,2.0,2.1,1.0,59.0,11.0,42.0,0.0,37.0,1.0,11.0,28.0,0.0,15.0,10.0,5.0,3.0,8.0,10.0,13.0,0.0,238.0,16.0,24.0,11.0,11.0,13.0,4.0,53.0,79.5
2020-12-05,15:00,Premier League,Matchweek 11,Sat,Home,W,2,0,Fulham,2.9,0.3,69.0,,Kevin De Bruyne,4-2-3-1,3-4-1-2,Jonathan Moss,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,14.0,4.0,28.6,0.07,0.25,15.9,1.0,1.0,100.0,0.4,0.4,738.0,831.0,88.8,11140.0,3195.0,1,1.9,1.1,0.0,56.0,10.0,44.0,2.0,11.0,1.0,9.0,24.0,4.0,17.0,11.0,7.0,2.0,5.0,13.0,7.0,0.0,204.0,21.0,20.0,9.0,10.0,7.0,1.0,55.0,47.1
2020-12-09,20:00,Champions Lg,Group stage,Wed,Home,W,3,0,fr Marseille,2.4,0.5,53.0,,Fernandinho,4-2-3-1,4-1-4-1,Halil Umut Meler,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,15.0,8.0,53.3,0.13,0.25,15.6,2.0,2.0,100.0,0.2,0.2,552.0,640.0,86.3,8772.0,2765.0,1,0.9,1.1,0.0,62.0,10.0,37.0,5.0,11.0,0.0,6.0,24.0,3.0,19.0,9.0,5.0,2.0,5.0,13.0,12.0,0.0,160.0,17.0,14.0,12.0,10.0,8.0,3.0,58.0,65.0
2020-12-12,17:30,Premier League,Matchweek 12,Sat,Away,D,0,0,Manchester Utd,1.3,0.6,54.0,,Fernandinho,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,9.0,2.0,22.2,0.0,0.0,18.3,2.0,2.0,100.0,0.2,0.2,526.0,619.0,85.0,10277.0,2983.0,0,1.2,0.8,1.0,49.0,7.0,47.0,8.0,11.0,1.0,3.0,15.0,0.0,6.0,4.0,1.0,3.0,5.0,13.0,1.0,0.0,157.0,20.0,18.0,11.0,12.0,6.0,2.0,52.0,44.4
2020-12-15,20:00,Premier League,Matchweek 13,Tue,Home,D,1,1,West Brom,2.2,0.4,77.0,,Kevin De Bruyne,4-2-3-1,4-1-4-1,Peter Bankes,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,26.0,7.0,26.9,0.04,0.14,17.1,1.0,1.0,0.0,0.7,0.7,710.0,810.0,87.7,12096.0,3257.0,1,1.8,1.7,3.0,71.0,20.0,81.0,3.0,32.0,0.0,13.0,49.0,2.0,11.0,4.0,5.0,2.0,6.0,8.0,11.0,0.0,353.0,43.0,29.0,17.0,7.0,5.0,3.0,49.0,57.6
2020-12-19,15:00,Premier League,Matchweek 14,Sat,Away,W,1,0,Southampton,0.9,0.7,52.0,,Kevin De Bruyne,4-2-3-1,4-4-2,Mike Dean,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,11.0,5.0,45.5,0.09,0.2,20.1,3.0,3.0,100.0,0.1,0.1,493.0,586.0,84.1,8300.0,3048.0,1,0.8,0.6,0.0,46.0,9.0,44.0,1.0,9.0,1.0,6.0,22.0,2.0,14.0,7.0,7.0,3.0,10.0,11.0,19.0,0.0,142.0,17.0,14.0,12.0,11.0,11.0,2.0,55.0,60.9
2020-12-22,20:00,EFL Cup,Quarter-finals,Tue,Away,W,4,1,Arsenal,,,57.0,,Fernandinho,4-2-3-1,3-4-3,Stuart Attwell,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,13.0,7.0,53.8,0.31,0.57,,2.0,1.0,50.0,,,,,,,,3,,,,,,,,11.0,,,,,,6.0,,,,17.0,,,,,,,,8.0,1.0,,
2020-12-26,20:00,Premier League,Matchweek 15,Sat,Home,W,2,0,Newcastle Utd,3.0,0.3,74.0,,Kevin De Bruyne,3-4-3◆,5-4-1,Andre Marriner,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,11.0,6.0,54.5,0.18,0.33,12.3,2.0,2.0,100.0,0.8,0.8,801.0,894.0,89.6,13284.0,3523.0,1,2.4,3.2,0.0,59.0,9.0,56.0,1.0,11.0,0.0,7.0,19.0,3.0,8.0,5.0,4.0,0.0,8.0,8.0,15.0,0.0,228.0,23.0,13.0,14.0,6.0,5.0,1.0,46.0,40.0
2021-01-03,16:30,Premier League,Matchweek 17,Sun,Away,W,3,1,Chelsea,2.7,0.8,46.0,,Kevin De Bruyne,4-3-3,4-3-3,Anthony Taylor,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,18.0,6.0,33.3,0.17,0.5,15.1,2.0,1.0,50.0,0.9,-0.1,509.0,583.0,87.3,8341.0,2606.0,2,2.0,1.1,0.0,39.0,14.0,30.0,0.0,7.0,1.0,3.0,31.0,4.0,18.0,10.0,7.0,2.0,12.0,15.0,19.0,0.0,137.0,25.0,17.0,7.0,4.0,10.0,0.0,42.0,66.7
2021-01-06,19:45,EFL Cup,Semi-finals,Wed,Away,W,2,0,Manchester Utd,,,60.0,,Fernandinho,3-5-2,4-3-1-2,Martin Atkinson,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,12.0,4.0,33.3,0.17,0.5,,2.0,2.0,100.0,,,,,,,,0,,,,,,,,14.0,,,,,,13.0,,,,13.0,,,,,,,,6.0,3.0,,
2021-01-10,13:30,FA Cup,Third round proper,Sun,Home,W,3,0,Birmingham City,,,74.0,,Kevin De Bruyne,4-1-4-1,4-2-3-1,Robert Jones,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,16.0,6.0,37.5,0.19,0.5,,2.0,2.0,100.0,,,,,,,,2,,,,,,,,11.0,,,,,,4.0,,,,11.0,,,,,,,,2.0,2.0,,
2021-01-13,18:00,Premier League,Matchweek 18,Wed,Home,W,1,0,Brighton,2.0,0.2,65.0,,Kevin De Bruyne,4-3-3,4-1-2-1-2,Darren England,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,15.0,6.0,40.0,0.07,0.17,16.9,1.0,1.0,100.0,0.0,0.0,676.0,768.0,88.0,10963.0,3172.0,1,1.1,1.0,1.0,54.0,12.0,50.0,3.0,20.0,1.0,8.0,28.0,2.0,16.0,10.0,8.0,3.0,13.0,13.0,14.0,0.0,269.0,32.0,29.0,10.0,8.0,4.0,2.0,58.0,61.5
2021-01-17,19:15,Premier League,Matchweek 19,Sun,Home,W,4,0,Crystal Palace,0.7,0.1,71.0,,Fernandinho,4-3-3,4-1-4-1,Lee Mason,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,13.0,6.0,46.2,0.31,0.67,19.1,0.0,0.0,,0.0,0.0,705.0,799.0,88.2,10937.0,2475.0,1,0.4,0.7,2.0,57.0,7.0,58.0,3.0,29.0,0.0,11.0,22.0,7.0,18.0,10.0,3.0,2.0,13.0,8.0,4.0,0.0,242.0,20.0,16.0,20.0,9.0,9.0,0.0,47.0,53.8
2021-01-20,18:00,Premier League,Matchweek 1,Wed,Home,W,2,0,Aston Villa,3.4,0.6,69.0,,Kevin De Bruyne,4-3-3,4-2-3-1,Jonathan Moss,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,27.0,8.0,29.6,0.04,0.13,15.8,4.0,4.0,100.0,0.8,0.8,574.0,677.0,84.8,9203.0,2921.0,1,0.0,1.7,1.0,67.0,0.0,39.0,3.0,29.0,0.0,16.0,50.0,2.0,14.0,10.0,6.0,3.0,6.0,11.0,11.0,0.0,282.0,39.0,20.0,7.0,3.0,10.0,3.0,50.0,65.6
2021-01-23,17:30,FA Cup,Fourth round proper,Sat,Away,W,3,1,Cheltenham,,,72.0,,Fernandinho,4-4-2,3-5-2,Stuart Attwell,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,21.0,9.0,42.9,0.14,0.33,,2.0,1.0,50.0,,,,,,,,3,,,,,,,,20.0,,,,,,1.0,,,,6.0,,,,,,,,5.0,2.0,,
2021-01-26,20:15,Premier League,Matchweek 20,Tue,Away,W,5,0,West Brom,1.8,0.5,77.0,,Raheem Sterling,4-3-3,4-4-1-1,Chris Kavanagh,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,18.0,7.0,38.9,0.28,0.71,17.4,1.0,1.0,100.0,0.2,0.2,830.0,923.0,89.9,12422.0,3590.0,4,1.4,1.5,2.0,69.0,14.0,51.0,2.0,16.0,4.0,8.0,34.0,10.0,8.0,5.0,2.0,1.0,5.0,4.0,15.0,0.0,306.0,27.0,31.0,14.0,8.0,8.0,1.0,55.0,75.0
2021-01-30,15:00,Premier League,Matchweek 21,Sat,Home,W,1,0,Sheffield Utd,1.5,0.2,75.0,,Fernandinho,4-3-3,5-3-2,David Coote,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,10.0,5.0,50.0,0.1,0.2,17.2,1.0,1.0,100.0,0.0,0.0,756.0,848.0,89.2,13692.0,3446.0,1,1.5,1.3,2.0,65.0,9.0,60.0,11.0,21.0,0.0,10.0,17.0,2.0,12.0,7.0,6.0,2.0,5.0,4.0,6.0,0.0,289.0,48.0,31.0,8.0,7.0,7.0,0.0,42.0,50.0
2021-02-03,18:00,Premier League,Matchweek 22,Wed,Away,W,2,0,Burnley,2.0,0.1,74.0,,Raheem Sterling,4-3-3,4-4-2,Martin Atkinson,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,13.0,6.0,46.2,0.15,0.33,15.5,0.0,0.0,,0.0,0.0,757.0,834.0,90.8,11076.0,2695.0,1,1.5,1.4,0.0,57.0,10.0,43.0,7.0,10.0,0.0,3.0,23.0,3.0,8.0,7.0,3.0,0.0,6.0,6.0,13.0,0.0,259.0,41.0,27.0,10.0,8.0,5.0,2.0,39.0,53.3
2021-02-07,16:30,Premier League,Matchweek 23,Sun,Away,W,4,1,Liverpool,3.5,1.2,44.0,,Raheem Sterling,4-3-3,4-3-3,Michael Oliver,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,7.0,5.0,71.4,0.57,0.8,13.4,3.0,2.0,100.0,1.2,0.2,459.0,542.0,84.7,7665.0,2412.0,3,2.2,0.4,0.0,41.0,5.0,33.0,4.0,6.0,0.0,1.0,13.0,5.0,20.0,14.0,12.0,3.0,7.0,15.0,28.0,0.0,118.0,27.0,17.0,18.0,9.0,8.0,2.0,56.0,41.2
2021-02-10,17:30,FA Cup,Fifth round proper,Wed,Away,W,3,1,Swansea City,,,74.0,,Raheem Sterling,4-3-3,3-4-1-2,Peter Bankes,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,17.0,7.0,41.2,0.18,0.43,,1.0,0.0,0.0,,,,,,,,3,,,,,,,,21.0,,,,,,2.0,,,,5.0,,,,,,,,4.0,3.0,,
2021-02-13,17:30,Premier League,Matchweek 24,Sat,Home,W,3,0,Tottenham,2.2,0.3,60.0,,Raheem Sterling,4-3-3,4-2-3-1,Paul Tierney,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,14.0,5.0,35.7,0.14,0.4,16.3,3.0,3.0,100.0,0.6,0.6,651.0,723.0,90.0,9645.0,2835.0,2,1.4,1.1,1.0,55.0,12.0,42.0,0.0,10.0,0.0,4.0,26.0,6.0,21.0,10.0,9.0,8.0,8.0,8.0,7.0,1.0,232.0,25.0,25.0,14.0,12.0,12.0,1.0,55.0,50.0
2021-02-17,20:15,Premier League,Matchweek 16,Wed,Away,W,3,1,Everton,1.0,1.0,71.0,,Raheem Sterling,4-3-3,4-4-1-1,Andre Marriner,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,16.0,7.0,43.8,0.19,0.43,17.9,2.0,1.0,50.0,1.1,0.1,707.0,804.0,87.9,11077.0,3170.0,2,0.8,1.1,0.0,71.0,12.0,45.0,3.0,23.0,4.0,10.0,25.0,6.0,11.0,6.0,4.0,1.0,6.0,4.0,6.0,0.0,262.0,40.0,42.0,14.0,9.0,8.0,0.0,58.0,48.3
2021-02-21,16:30,Premier League,Matchweek 25,Sun,Away,W,1,0,Arsenal,1.8,0.3,55.0,,Fernandinho,4-3-3,4-2-3-1,Jonathan Moss,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,15.0,3.0,20.0,0.07,0.33,16.2,1.0,1.0,100.0,0.1,0.1,549.0,626.0,87.7,9799.0,2846.0,1,1.2,0.9,0.0,45.0,11.0,50.0,5.0,7.0,3.0,3.0,25.0,2.0,5.0,3.0,2.0,1.0,6.0,7.0,18.0,1.0,190.0,32.0,24.0,8.0,4.0,9.0,3.0,44.0,42.9
2021-02-24,21:00,Champions Lg,Round of 16,Wed,Neutral,W,2,0,de Gladbach,1.6,0.4,60.0,,Raheem Sterling,4-2-3-1,4-3-3,Artur Soares Dias,Match Report,Leg 1 of 2,2020-2021,premier_league,9,2020-2021 Manchester City,9.0,4.0,44.4,0.22,0.5,17.4,1.0,1.0,100.0,0.2,0.2,751.0,821.0,91.5,12133.0,3172.0,2,1.2,1.3,2.0,60.0,7.0,44.0,3.0,7.0,1.0,1.0,15.0,3.0,12.0,8.0,2.0,5.0,9.0,15.0,2.0,1.0,212.0,19.0,25.0,9.0,10.0,4.0,1.0,51.0,41.7
2021-02-27,12:30,Premier League,Matchweek 26,Sat,Home,W,2,1,West Ham,0.5,1.5,63.0,,Fernandinho,4-3-3,3-4-3,Michael Oliver,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,10.0,3.0,30.0,0.2,0.67,20.4,3.0,2.0,66.7,1.1,0.1,629.0,719.0,87.5,10585.0,2986.0,2,0.4,0.7,1.0,50.0,8.0,60.0,2.0,17.0,2.0,4.0,16.0,4.0,11.0,7.0,3.0,3.0,5.0,14.0,12.0,0.0,232.0,27.0,23.0,11.0,5.0,8.0,2.0,51.0,54.5
2021-03-02,20:00,Premier League,Matchweek 29,Tue,Home,W,4,1,Wolves,3.3,0.3,72.0,,Kevin De Bruyne,4-3-3,3-4-3,Chris Kavanagh,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,22.0,10.0,45.5,0.14,0.3,14.6,1.0,0.0,0.0,0.4,-0.6,754.0,842.0,89.5,13583.0,3609.0,0,1.2,1.7,0.0,91.0,13.0,65.0,4.0,24.0,3.0,10.0,38.0,5.0,14.0,9.0,4.0,5.0,5.0,7.0,3.0,0.0,315.0,34.0,22.0,4.0,9.0,9.0,3.0,54.0,61.9
2021-03-07,16:30,Premier League,Matchweek 27,Sun,Home,L,0,2,Manchester Utd,1.3,1.7,66.0,,Kevin De Bruyne,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,23.0,6.0,26.1,0.0,0.0,18.7,6.0,4.0,83.3,2.3,0.3,671.0,761.0,88.2,10301.0,2739.0,0,1.2,1.2,3.0,67.0,21.0,55.0,2.0,21.0,1.0,6.0,42.0,0.0,17.0,8.0,6.0,3.0,18.0,14.0,7.0,1.0,295.0,38.0,23.0,19.0,9.0,9.0,0.0,56.0,76.9
2021-03-10,18:00,Premier League,Matchweek 33,Wed,Home,W,5,2,Southampton,2.6,1.6,58.0,,Fernandinho,4-3-3,4-4-2,Jonathan Moss,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,17.0,10.0,58.8,0.29,0.5,16.0,6.0,4.0,83.3,1.9,-0.1,638.0,708.0,90.1,11455.0,3161.0,2,1.2,0.9,1.0,48.0,13.0,51.0,5.0,8.0,0.0,5.0,27.0,6.0,8.0,5.0,2.0,2.0,10.0,8.0,10.0,0.0,178.0,17.0,8.0,21.0,10.0,6.0,1.0,48.0,45.5
2021-03-13,20:00,Premier League,Matchweek 28,Sat,Away,W,3,0,Fulham,2.2,0.3,54.0,,Sergio Agüero,3-4-3,4-3-3,Andre Marriner,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,7.0,6.0,85.7,0.29,0.33,15.3,0.0,0.0,,0.0,0.0,475.0,567.0,83.8,8100.0,2252.0,1,0.9,0.7,0.0,32.0,4.0,21.0,3.0,10.0,1.0,2.0,13.0,3.0,20.0,10.0,8.0,5.0,13.0,6.0,15.0,0.0,123.0,18.0,16.0,15.0,16.0,13.0,3.0,57.0,44.4
2021-03-16,20:00,Champions Lg,Round of 16,Tue,Neutral,W,2,0,de Gladbach,1.4,0.3,67.0,,Kevin De Bruyne,4-2-3-1,4-2-3-1,Sergey Karasev,Match Report,Leg 2 of 2; Manchester City won,2020-2021,premier_league,9,2020-2021 Manchester City,10.0,6.0,60.0,0.2,0.33,16.7,3.0,3.0,100.0,0.7,0.7,804.0,890.0,90.3,12298.0,3529.0,2,1.4,1.1,0.0,50.0,9.0,34.0,4.0,15.0,2.0,7.0,20.0,4.0,14.0,7.0,1.0,4.0,5.0,5.0,10.0,0.0,191.0,28.0,19.0,11.0,5.0,4.0,2.0,46.0,69.2
2021-03-20,17:30,FA Cup,Quarter-finals,Sat,Away,W,2,0,Everton,,,74.0,,Fernandinho,4-3-3,5-3-2,Michael Oliver,Match Report,,2020-2021,premier_league,9,2020-2021 Manchester City,15.0,6.0,40.0,0.13,0.33,,1.0,1.0,100.0,,,,,,,,1,,,,,,,,15.0,,,,,,6.0,,,,3.0,,,,,,,,8.0,0.0,,
