Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2020-09-09,21:30,Série A,Matchweek 9,Wed,Away,W,2,1,Fluminense,1.8,0.6,53,,Diego,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,,2020,brasileirao,24,2020 Flamengo,13,6,46.2,0.15,0.33,16.6,3,2,66.7,0.7,-0.3,467.0,543.0,86.0,8292.0,2865.0,0,1.3,0.7,2.0,51.0,9.0,54.0,2.0,17,0.0,6.0,24.0,3.0,19.0,7,6.0,4.0,17.0,8,24.0,0.0,160.0,19.0,15.0,21.0,13.0,16,2,56.0,55.0
2020-09-13,18:00,Série A,Matchweek 10,Sun,Away,L,0,2,Ceará,0.7,0.5,62,,Everton Ribeiro,4-2-3-1,4-4-2,Marielson Alves Silva,Match Report,,2020,brasileirao,24,2020 Flamengo,11,2,18.2,0.0,0.0,17.7,3,1,33.3,1.0,-1.0,518.0,633.0,81.8,9580.0,3326.0,0,0.6,0.8,4.0,78.0,10.0,68.0,4.0,30,2.0,8.0,21.0,0.0,27.0,21,11.0,0.0,8.0,13,14.0,0.0,222.0,27.0,15.0,21.0,21.0,6,2,67.0,47.1
2020-09-17,19:00,Libertadores,Group stage,Thu,Away,L,0,5,ec Independiente,0.8,1.8,41,,Diego,4-1-4-1,4-3-3,Wilmar Roldán,Match Report,,2020,brasileirao,24,2020 Flamengo,5,2,40.0,0.0,0.0,22.0,11,6,54.5,3.4,-1.6,310.0,378.0,82.0,5719.0,2203.0,0,0.8,0.7,1.0,29.0,4.0,26.0,1.0,7,0.0,1.0,9.0,0.0,9.0,7,6.0,1.0,3.0,11,7.0,0.0,57.0,15.0,6.0,18.0,7.0,9,2,36.0,73.3
2020-09-22,17:15,Libertadores,Group stage,Tue,Away,W,2,1,ec Barcelona,1.4,1.6,54,,Everton Ribeiro,4-1-4-1,4-2-3-1,Diego Haro,Match Report,,2020,brasileirao,24,2020 Flamengo,12,6,50.0,0.17,0.33,18.0,3,2,66.7,0.9,-0.1,440.0,546.0,80.6,7909.0,3246.0,2,1.4,0.7,1.0,47.0,12.0,42.0,5.0,6,2.0,0.0,24.0,4.0,19.0,13,10.0,4.0,15.0,17,12.0,0.0,164.0,19.0,22.0,22.0,15.0,17,2,69.0,45.2
2020-09-27,16:00,Série A,Matchweek 12,Sun,Away,D,1,1,Palmeiras,1.5,0.9,40,,Giorgian De Arrascaeta,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,2020,brasileirao,24,2020 Flamengo,10,4,40.0,0.1,0.25,20.2,7,6,85.7,0.8,-0.2,288.0,369.0,78.0,5317.0,2126.0,1,1.4,0.8,1.0,34.0,8.0,27.0,3.0,16,0.0,4.0,20.0,2.0,12.0,8,6.0,2.0,7.0,10,23.0,0.0,113.0,21.0,10.0,10.0,12.0,16,0,44.0,33.3
2020-09-30,21:30,Libertadores,Group stage,Wed,Home,W,4,0,ec Independiente,2.1,1.1,33,,Giorgian De Arrascaeta,4-4-2,4-1-4-1,Fernando Rapallini,Match Report,,2020,brasileirao,24,2020 Flamengo,13,8,61.5,0.31,0.5,17.6,7,7,100.0,0.8,0.8,229.0,294.0,77.9,4420.0,2194.0,3,1.8,0.9,3.0,29.0,11.0,16.0,3.0,8,2.0,3.0,20.0,7.0,10.0,6,5.0,0.0,13.0,13,8.0,0.0,89.0,17.0,12.0,8.0,1.0,11,3,38.0,43.8
2020-10-04,16:00,Série A,Matchweek 13,Sun,Home,W,3,1,Ath Paranaense,2.1,1.0,54,,Giorgian De Arrascaeta,4-2-3-1,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,2020,brasileirao,24,2020 Flamengo,12,6,50.0,0.17,0.33,18.2,3,2,66.7,0.8,-0.2,404.0,490.0,82.4,7395.0,2558.0,1,0.8,1.1,2.0,47.0,10.0,26.0,8.0,17,0.0,4.0,24.0,5.0,17.0,11,8.0,2.0,5.0,13,8.0,2.0,167.0,19.0,19.0,11.0,15.0,18,2,46.0,50.0
2020-10-07,19:15,Série A,Matchweek 14,Wed,Home,W,3,0,Sport Recife,2.4,0.8,62,,Diego,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2020,brasileirao,24,2020 Flamengo,16,7,43.8,0.19,0.43,18.9,1,1,100.0,0.1,0.1,534.0,614.0,87.0,10330.0,3366.0,3,2.3,1.8,2.0,71.0,13.0,54.0,13.0,21,0.0,8.0,30.0,6.0,10.0,3,2.0,5.0,16.0,9,12.0,3.0,237.0,30.0,23.0,6.0,8.0,14,1,39.0,69.6
2020-10-10,17:00,Série A,Matchweek 15,Sat,Away,W,2,1,Vasco da Gama,0.6,1.3,62,,Diego,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2020,brasileirao,24,2020 Flamengo,8,3,37.5,0.25,0.67,22.7,4,3,75.0,1.1,0.1,523.0,616.0,84.9,9620.0,2979.0,1,0.2,0.5,3.0,56.0,3.0,51.0,6.0,18,1.0,5.0,14.0,4.0,15.0,9,9.0,0.0,7.0,12,21.0,0.0,205.0,25.0,29.0,15.0,9.0,25,2,51.0,48.4
2020-10-13,18:00,Série A,Matchweek 11,Tue,Home,W,2,1,Goiás,3.0,0.3,66,,Willian Arão,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,,2020,brasileirao,24,2020 Flamengo,31,12,38.7,0.06,0.17,16.4,4,3,75.0,1.2,0.2,518.0,634.0,81.7,10814.0,4046.0,2,2.6,2.5,6.0,101.0,24.0,76.0,12.0,41,1.0,9.0,55.0,3.0,19.0,12,5.0,3.0,13.0,14,9.0,0.0,282.0,27.0,13.0,11.0,8.0,12,1,59.0,60.0
2020-10-15,20:00,Série A,Matchweek 16,Thu,Home,D,1,1,Red Bull Bragantino,2.0,1.0,69,,Diego,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,2020,brasileirao,24,2020 Flamengo,19,10,52.6,0.05,0.1,20.0,3,2,66.7,0.9,-0.1,561.0,679.0,82.6,10106.0,3550.0,0,0.6,0.7,2.0,74.0,13.0,54.0,2.0,28,0.0,5.0,33.0,0.0,15.0,8,3.0,5.0,12.0,19,6.0,0.0,241.0,19.0,21.0,18.0,13.0,16,1,61.0,51.9
2020-10-18,16:00,Série A,Matchweek 17,Sun,Away,W,5,1,Corinthians,2.4,1.0,61,,Everton Ribeiro,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2020,brasileirao,24,2020 Flamengo,9,6,66.7,0.56,0.83,14.0,7,6,85.7,1.4,0.4,472.0,570.0,82.8,8837.0,2882.0,5,2.4,0.9,2.0,39.0,9.0,35.0,5.0,13,2.0,3.0,17.0,9.0,23.0,18,7.0,5.0,12.0,14,22.0,0.0,185.0,18.0,16.0,16.0,9.0,13,2,47.0,39.3
2020-10-21,21:30,Libertadores,Group stage,Wed,Home,W,3,1,co Junior,2.7,1.0,69,,Diego,4-2-3-1,4-2-3-1,Patricio Loustau,Match Report,,2020,brasileirao,24,2020 Flamengo,15,5,33.3,0.2,0.6,15.9,5,4,80.0,1.3,0.3,590.0,675.0,87.4,11407.0,3527.0,1,1.3,1.4,2.0,74.0,12.0,60.0,5.0,26,0.0,9.0,27.0,5.0,9.0,7,2.0,0.0,8.0,11,14.0,0.0,218.0,32.0,26.0,15.0,4.0,11,0,48.0,53.3
2020-10-25,18:15,Série A,Matchweek 18,Sun,Away,D,2,2,Internacional,2.2,1.6,71,,Everton Ribeiro,4-2-3-1,4-2-2-2,Wilton Sampaio,Match Report,,2020,brasileirao,24,2020 Flamengo,16,5,31.3,0.13,0.4,14.4,5,3,60.0,1.4,-0.6,570.0,673.0,84.7,11144.0,3928.0,2,1.3,1.7,2.0,68.0,13.0,43.0,8.0,27,1.0,7.0,30.0,4.0,19.0,10,15.0,1.0,10.0,15,4.0,2.0,201.0,23.0,18.0,19.0,18.0,16,1,58.0,48.6
2020-11-01,16:00,Série A,Matchweek 19,Sun,Home,L,1,4,São Paulo,2.6,2.0,54,,Everton Ribeiro,4-2-3-1,4-4-2,Caio Max Augusto Vieira,Match Report,,2020,brasileirao,24,2020 Flamengo,15,5,33.3,0.07,0.2,19.0,7,3,57.1,3.3,-0.7,413.0,492.0,83.9,7980.0,2625.0,1,0.9,1.4,2.0,47.0,12.0,40.0,7.0,20,1.0,6.0,31.0,2.0,16.0,11,4.0,4.0,8.0,15,12.0,1.0,190.0,21.0,16.0,16.0,13.0,18,2,53.0,47.8
2020-11-08,18:15,Série A,Matchweek 20,Sun,Away,L,0,4,Atlético Mineiro,1.5,1.4,70,,Everton Ribeiro,4-1-4-1,3-4-3,Savio Pereira,Match Report,,2020,brasileirao,24,2020 Flamengo,13,5,38.5,0.0,0.0,17.9,4,1,0.0,1.7,-1.3,594.0,696.0,85.3,10605.0,3311.0,0,0.9,0.9,5.0,57.0,8.0,57.0,7.0,30,2.0,7.0,22.0,0.0,13.0,10,6.0,2.0,8.0,11,1.0,0.0,217.0,29.0,13.0,20.0,13.0,13,1,48.0,50.0
2020-11-14,21:30,Série A,Matchweek 21,Sat,Home,D,1,1,Atl Goianiense,1.9,0.4,65,,Willian Arão,4-4-2,4-2-3-1,Rafael Traci,Match Report,,2020,brasileirao,24,2020 Flamengo,20,6,30.0,0.05,0.17,17.2,5,4,80.0,0.2,-0.8,536.0,627.0,85.5,10359.0,3323.0,1,1.9,2.2,6.0,78.0,18.0,50.0,2.0,38,1.0,11.0,38.0,1.0,8.0,2,5.0,1.0,7.0,11,18.0,0.0,209.0,28.0,20.0,13.0,5.0,15,1,39.0,57.7
2020-11-21,19:00,Série A,Matchweek 22,Sat,Home,W,3,1,Coritiba,5.5,0.4,61,,Everton Ribeiro,4-4-2,3-4-3,Ricardo Marques Ribeiro,Match Report,,2020,brasileirao,24,2020 Flamengo,23,9,39.1,0.13,0.33,15.2,1,0,0.0,0.5,-0.5,602.0,686.0,87.8,10453.0,3498.0,3,5.3,3.8,1.0,67.0,21.0,47.0,3.0,12,3.0,4.0,43.0,6.0,19.0,12,8.0,3.0,8.0,10,12.0,0.0,219.0,18.0,16.0,14.0,8.0,16,0,53.0,40.0
2020-11-24,21:30,Libertadores,Round of 16,Tue,Away,D,1,1,ar Racing Club,1.0,1.5,54,,Everton Ribeiro,4-2-3-1,5-4-1,Alexis Herrera,Match Report,Leg 1 of 2,2020,brasileirao,24,2020 Flamengo,7,3,42.9,0.14,0.33,20.6,3,2,66.7,1.2,0.2,363.0,463.0,78.4,6589.0,2508.0,1,0.9,0.9,0.0,38.0,5.0,31.0,5.0,6,0.0,1.0,12.0,2.0,8.0,8,5.0,1.0,6.0,8,29.0,0.0,125.0,16.0,14.0,17.0,7.0,17,3,46.0,53.6
2020-12-01,21:30,Libertadores,Round of 16,Tue,Home,D,1 (3),1 (5),ar Racing Club,2.1,0.7,67,,Everton Ribeiro,4-4-2,3-5-2,Roberto Tobar,Match Report,Leg 2 of 2; Racing Club won; Racing Club won on penalty kicks following extra time,2020,brasileirao,24,2020 Flamengo,19,5,26.3,0.05,0.2,14.2,3,2,66.7,1.3,0.3,514.0,625.0,82.2,9703.0,3241.0,1,1.7,2.3,3.0,72.0,17.0,51.0,7.0,36,1.0,15.0,37.0,2.0,12.0,7,4.0,1.0,9.0,8,6.0,1.0,216.0,20.0,15.0,18.0,9.0,13,1,55.0,69.7
2020-12-05,17:00,Série A,Matchweek 24,Sat,Away,W,1,0,Botafogo (RJ),0.7,1.0,65,,Everton Ribeiro,4-4-2,4-3-3,Anderson Daronco,Match Report,,2020,brasileirao,24,2020 Flamengo,14,2,14.3,0.07,0.5,20.0,3,3,100.0,0.3,0.3,534.0,611.0,87.4,9234.0,3084.0,1,0.6,2.0,4.0,75.0,13.0,64.0,1.0,25,1.0,7.0,25.0,1.0,15.0,12,5.0,1.0,12.0,9,15.0,0.0,295.0,27.0,22.0,20.0,13.0,26,0,54.0,43.3
2020-12-13,16:00,Série A,Matchweek 25,Sun,Home,W,4,1,Santos,3.7,0.6,56,,Diego Alves,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,2020,brasileirao,24,2020 Flamengo,10,2,20.0,0.2,1.0,15.0,3,2,66.7,1.2,0.2,419.0,500.0,83.8,7471.0,2445.0,1,2.0,1.3,2.0,48.0,9.0,43.0,3.0,22,4.0,6.0,22.0,7.0,13.0,7,3.0,2.0,7.0,10,16.0,0.0,166.0,24.0,23.0,10.0,8.0,12,3,45.0,87.5
2020-12-20,18:15,Série A,Matchweek 26,Sun,Home,W,4,3,Bahia,2.9,1.1,48,,Everton Ribeiro,4-4-2,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,2020,brasileirao,24,2020 Flamengo,16,5,31.3,0.25,0.8,15.0,6,3,50.0,1.4,-1.6,340.0,407.0,83.5,5916.0,2241.0,4,2.6,2.2,1.0,39.0,13.0,30.0,2.0,14,1.0,7.0,27.0,8.0,11.0,10,6.0,0.0,17.0,11,15.0,0.0,130.0,20.0,11.0,8.0,12.0,17,2,42.0,63.0
2020-12-26,19:00,Série A,Matchweek 27,Sat,Away,D,0,0,Fortaleza,2.2,0.5,63,,Everton Ribeiro,4-4-2,4-2-3-1,Rafael Traci,Match Report,,2020,brasileirao,24,2020 Flamengo,12,2,16.7,0.0,0.0,23.3,4,4,100.0,1.0,1.0,472.0,557.0,84.7,8515.0,2623.0,0,0.4,0.5,1.0,52.0,6.0,57.0,3.0,15,0.0,4.0,22.0,0.0,19.0,13,6.0,3.0,6.0,11,21.0,0.0,206.0,25.0,22.0,13.0,11.0,14,0,44.0,33.3
2021-01-06,21:30,Série A,Matchweek 28,Wed,Home,L,1,2,Fluminense,3.1,1.1,71,,Everton Ribeiro,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2020,brasileirao,24,2020 Flamengo,19,8,42.1,0.05,0.13,16.2,5,3,60.0,1.5,-0.5,601.0,716.0,83.9,10487.0,3220.0,0,2.4,3.0,1.0,83.0,12.0,78.0,4.0,26,1.0,11.0,33.0,0.0,15.0,9,3.0,6.0,12.0,15,12.0,1.0,279.0,22.0,22.0,12.0,7.0,12,0,58.0,57.1
2021-01-10,16:00,Série A,Matchweek 29,Sun,Home,L,0,2,Ceará,2.6,0.4,74,,Everton Ribeiro,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,2020,brasileirao,24,2020 Flamengo,21,5,23.8,0.0,0.0,17.1,4,2,50.0,0.7,-1.3,634.0,723.0,87.7,10554.0,3229.0,0,2.2,2.0,2.0,79.0,17.0,77.0,7.0,24,0.0,6.0,37.0,0.0,18.0,11,9.0,3.0,3.0,10,4.0,0.0,326.0,31.0,31.0,10.0,13.0,10,3,50.0,57.9
2021-01-18,20:00,Série A,Matchweek 30,Mon,Away,W,3,0,Goiás,1.4,0.6,59,,Diego,4-4-2,3-5-2,Rodolpho Toski Marques,Match Report,,2020,brasileirao,24,2020 Flamengo,12,6,50.0,0.25,0.5,17.9,3,3,100.0,0.4,0.4,469.0,569.0,82.4,8261.0,2966.0,3,1.4,1.6,2.0,40.0,11.0,32.0,4.0,16,1.0,5.0,21.0,4.0,12.0,8,7.0,3.0,11.0,18,14.0,0.0,180.0,22.0,20.0,14.0,8.0,13,3,60.0,50.0
2021-01-21,19:00,Série A,Matchweek 31,Thu,Home,W,2,0,Palmeiras,1.5,0.9,51,,Diego,4-4-2,4-1-4-1,Savio Pereira,Match Report,,2020,brasileirao,24,2020 Flamengo,15,6,40.0,0.07,0.17,17.1,0,0,,0.0,0.0,406.0,497.0,81.7,7438.0,2816.0,1,1.4,1.1,1.0,29.0,10.0,25.0,4.0,12,0.0,4.0,25.0,2.0,7.0,3,1.0,3.0,9.0,19,10.0,0.0,128.0,15.0,15.0,18.0,11.0,26,1,61.0,64.0
2021-01-24,16:00,Série A,Matchweek 32,Sun,Away,L,1,2,Ath Paranaense,0.9,1.4,59,,Diego,4-4-2,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2020,brasileirao,24,2020 Flamengo,12,2,16.7,0.08,0.5,18.4,8,6,75.0,1.4,-0.6,533.0,616.0,86.5,10209.0,3214.0,1,0.7,1.0,1.0,74.0,8.0,56.0,15.0,22,1.0,3.0,21.0,2.0,15.0,9,7.0,3.0,7.0,14,7.0,0.0,214.0,29.0,24.0,15.0,10.0,11,1,46.0,54.2
2021-01-28,20:00,Série A,Matchweek 23,Thu,Away,W,4,2,Grêmio,2.5,0.7,49,,Diego,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2020,brasileirao,24,2020 Flamengo,14,6,42.9,0.29,0.67,14.1,5,3,60.0,1.5,-0.5,492.0,565.0,87.1,8369.0,3104.0,4,2.5,1.7,0.0,68.0,14.0,46.0,1.0,16,2.0,5.0,27.0,7.0,21.0,16,5.0,4.0,11.0,11,9.0,0.0,186.0,16.0,16.0,9.0,6.0,24,0,49.0,42.3
2021-02-01,20:00,Série A,Matchweek 33,Mon,Away,W,3,0,Sport Recife,2.8,0.5,61,,Diego,4-4-2,4-2-3-1,Rafael Traci,Match Report,,2020,brasileirao,24,2020 Flamengo,21,9,42.9,0.14,0.33,19.6,2,2,100.0,0.1,0.1,514.0,603.0,85.2,8586.0,2675.0,2,2.5,2.3,3.0,49.0,14.0,34.0,2.0,19,0.0,6.0,34.0,5.0,19.0,12,8.0,4.0,9.0,5,15.0,0.0,208.0,21.0,21.0,10.0,4.0,20,1,53.0,50.0
2021-02-04,21:00,Série A,Matchweek 34,Thu,Home,W,2,0,Vasco da Gama,1.8,0.8,60,,Diego,4-4-2,4-1-4-1,Raphael Claus,Match Report,,2020,brasileirao,24,2020 Flamengo,16,5,31.3,0.06,0.2,19.1,3,3,100.0,0.3,0.3,479.0,563.0,85.1,8308.0,2658.0,1,0.7,1.1,1.0,52.0,9.0,57.0,6.0,19,0.0,7.0,25.0,4.0,29.0,19,9.0,3.0,12.0,9,9.0,0.0,200.0,23.0,20.0,13.0,11.0,19,0,51.0,50.0
2021-02-07,20:30,Série A,Matchweek 35,Sun,Away,D,1,1,Red Bull Bragantino,2.0,0.9,54,,Everton Ribeiro,4-4-2,4-3-3,Wilton Sampaio,Match Report,,2020,brasileirao,24,2020 Flamengo,14,6,42.9,0.0,0.0,17.5,5,4,80.0,1.2,0.2,357.0,470.0,76.0,6270.0,2343.0,0,0.9,0.9,4.0,46.0,10.0,28.0,4.0,14,0.0,4.0,25.0,2.0,25.0,13,12.0,3.0,4.0,16,13.0,1.0,139.0,25.0,15.0,24.0,4.0,16,4,74.0,46.2
2021-02-14,16:00,Série A,Matchweek 36,Sun,Home,W,2,1,Corinthians,2.0,0.8,66,,Diego,4-4-2,4-2-3-1,Rafael Traci,Match Report,,2020,brasileirao,24,2020 Flamengo,14,5,35.7,0.14,0.4,18.2,3,2,66.7,1.0,0.0,533.0,642.0,83.0,9372.0,2840.0,2,1.9,1.4,1.0,56.0,10.0,58.0,2.0,21,1.0,4.0,24.0,4.0,16.0,11,4.0,6.0,11.0,8,14.0,0.0,258.0,38.0,29.0,13.0,10.0,21,4,68.0,58.7
2021-02-21,16:00,Série A,Matchweek 37,Sun,Home,W,2,1,Internacional,0.9,1.3,59,,Diego,4-4-2,4-1-4-1,Raphael Claus,Match Report,,2020,brasileirao,24,2020 Flamengo,10,4,40.0,0.2,0.5,22.1,3,2,100.0,1.2,0.2,414.0,491.0,84.3,7440.0,2758.0,2,0.9,1.6,1.0,55.0,10.0,42.0,4.0,12,1.0,1.0,18.0,4.0,19.0,9,9.0,2.0,14.0,9,14.0,0.0,156.0,18.0,17.0,19.0,12.0,21,3,54.0,58.1
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,1,2,São Paulo,1.9,0.4,64,,Diego,4-4-2,3-5-2,Rodolpho Toski Marques,Match Report,,2020,brasileirao,24,2020 Flamengo,20,1,5.0,0.05,1.0,15.6,2,0,0.0,0.7,-1.3,465.0,570.0,81.6,8615.0,2428.0,1,1.4,1.8,3.0,44.0,15.0,49.0,7.0,29,0.0,7.0,32.0,2.0,16.0,8,4.0,1.0,7.0,7,3.0,1.0,204.0,28.0,31.0,12.0,7.0,24,2,41.0,64.5
2020-02-04,18:00,Libertadores,Second qualifying stage,Tue,Away,D,0,0,cl U de Chile,0.9,0.6,67,,Andrés D'Alessandro,4-3-3,4-3-1-2,Facundo Tello,Match Report,Leg 1 of 2,2020,brasileirao,24,2020 Internacional,9,2,22.2,0.0,0.0,19.6,1,1,100.0,0.2,0.2,549.0,636.0,86.3,10583.0,3165.0,0,0.9,1.2,4.0,48.0,8.0,51.0,5.0,28,0.0,8.0,16.0,0.0,14.0,7,3.0,2.0,6.0,9,15.0,0.0,209.0,22.0,17.0,14.0,9.0,15,4,38.0,41.9
