Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2019-05-18,19:00,Série A,Matchweek 5,Sat,Away,L,1,2,Atlético Mineiro,2.6,0.9,65.0,13616.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,2019,brasileirao,24,2019 Flamengo,24,10,41.7,0.04,0.1,13.6,5,3,60.0,1.3,-0.7,447.0,548.0,81.6,8115.0,2772.0,0,2.3,3.1,4.0,66.0,19.0,44.0,6.0,34,0.0,18.0,47.0,2.0,24.0,14,13.0,0.0,3.0,6,13.0,0.0,254.0,27.0,27.0,15.0,6.0,8,0,46.0,64.0
2019-05-26,16:00,Série A,Matchweek 6,Sun,Home,W,3,2,Ath Paranaense,1.6,2.9,50.0,52667.0,Diego,4-1-4-1,4-4-2,Daniel Nobre Bins,Match Report,,2019,brasileirao,24,2019 Flamengo,10,3,30.0,0.2,0.67,20.0,5,3,80.0,3.1,1.1,325.0,449.0,72.4,5998.0,2288.0,2,0.7,1.0,4.0,49.0,8.0,27.0,2.0,30,0.0,9.0,19.0,5.0,12.0,9,7.0,1.0,9.0,4,22.0,1.0,178.0,24.0,11.0,14.0,1.0,16,2,44.0,33.3
2019-06-01,16:00,Série A,Matchweek 7,Sat,Home,W,2,0,Fortaleza,3.2,0.4,64.0,37658.0,Diego,4-2-3-1,4-4-2,Rodrigo D'Alonso Ferreira,Match Report,,2019,brasileirao,24,2019 Flamengo,21,7,33.3,0.1,0.29,15.8,4,4,100.0,0.4,0.4,619.0,689.0,89.8,10116.0,3130.0,2,3.0,3.4,0.0,58.0,16.0,43.0,1.0,19,2.0,8.0,39.0,4.0,18.0,14,5.0,0.0,8.0,9,14.0,0.0,232.0,19.0,19.0,10.0,11.0,16,2,43.0,57.9
2019-06-09,19:00,Série A,Matchweek 8,Sun,Away,D,0,0,Fluminense,1.0,1.1,37.0,42726.0,Diego,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2019,brasileirao,24,2019 Flamengo,11,2,18.2,0.0,0.0,16.4,6,6,100.0,1.1,1.1,293.0,381.0,76.9,5458.0,2407.0,0,1.0,0.7,3.0,39.0,10.0,28.0,1.0,15,1.0,2.0,20.0,0.0,17.0,11,6.0,2.0,9.0,11,26.0,0.0,126.0,23.0,17.0,12.0,7.0,17,0,48.0,70.8
2019-06-12,21:30,Série A,Matchweek 9,Wed,Away,W,2,0,CSA,2.8,0.4,66.0,37673.0,Everton Ribeiro,4-2-3-1,4-1-4-1,Douglas Marques das Flores,Match Report,,2019,brasileirao,24,2019 Flamengo,24,10,41.7,0.08,0.2,19.8,2,2,100.0,0.3,0.3,465.0,575.0,80.9,7287.0,2419.0,1,1.8,1.0,3.0,72.0,17.0,53.0,3.0,33,0.0,12.0,41.0,3.0,10.0,8,4.0,3.0,10.0,12,12.0,0.0,272.0,33.0,32.0,12.0,3.0,10,2,49.0,63.0
2019-07-14,11:00,Série A,Matchweek 10,Sun,Home,W,6,1,Goiás,5.4,0.5,72.0,65154.0,Diego,4-1-3-2,4-2-3-1,Caio Max Augusto Vieira,Match Report,,2019,brasileirao,24,2019 Flamengo,30,16,53.3,0.2,0.38,15.9,2,1,50.0,0.7,-0.3,527.0,603.0,87.4,7968.0,2939.0,5,4.1,2.2,3.0,75.0,22.0,49.0,2.0,26,1.0,11.0,54.0,9.0,18.0,12,7.0,3.0,5.0,6,6.0,1.0,272.0,35.0,26.0,8.0,9.0,8,0,55.0,62.5
2019-07-21,16:00,Série A,Matchweek 11,Sun,Away,D,1,1,Corinthians,0.9,1.3,54.0,34737.0,Diego,4-1-4-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2019,brasileirao,24,2019 Flamengo,6,3,50.0,0.17,0.33,19.3,3,2,100.0,1.2,0.2,345.0,441.0,78.2,5449.0,2086.0,0,0.2,0.5,0.0,29.0,4.0,24.0,1.0,13,1.0,5.0,9.0,1.0,17.0,11,11.0,0.0,7.0,5,20.0,0.0,123.0,16.0,15.0,13.0,4.0,17,0,46.0,55.0
2019-07-24,19:30,Libertadores,Round of 16,Wed,Away,L,0,2,ec CS Emelec,0.8,0.3,69.0,,Diego,4-1-4-1,4-2-3-1,Fernando Rapallini,Match Report,Leg 1 of 2,2019,brasileirao,24,2019 Flamengo,14,2,14.3,0.0,0.0,22.1,2,0,0.0,0.5,-1.5,429.0,525.0,81.7,8137.0,2435.0,0,0.7,0.5,0.0,49.0,12.0,36.0,3.0,16,0.0,7.0,26.0,0.0,12.0,5,6.0,2.0,7.0,5,11.0,0.0,160.0,18.0,12.0,14.0,11.0,16,3,46.0,55.6
2019-07-28,16:00,Série A,Matchweek 12,Sun,Home,W,3,2,Botafogo (RJ),2.0,1.3,61.0,45622.0,Diego Alves,4-4-2,4-1-4-1,Raphael Claus,Match Report,,2019,brasileirao,24,2019 Flamengo,15,5,33.3,0.2,0.6,16.8,3,1,33.3,1.5,-0.6,441.0,521.0,84.6,8081.0,2917.0,2,1.6,1.1,1.0,60.0,12.0,52.0,7.0,17,0.0,5.0,27.0,6.0,20.0,15,10.0,2.0,7.0,9,20.0,0.0,179.0,25.0,16.0,18.0,8.0,23,0,50.0,58.6
2019-07-31,21:30,Libertadores,Round of 16,Wed,Home,W,2 (4),0 (2),ec CS Emelec,2.7,0.5,67.0,,Everton Ribeiro,4-2-3-1,4-1-4-1,Néstor Pitana,Match Report,Leg 2 of 2; Flamengo won; Flamengo won on penalty kicks following extra time,2019,brasileirao,24,2019 Flamengo,15,3,20.0,0.07,0.33,15.7,1,1,100.0,0.1,0.1,437.0,533.0,82.0,7529.0,2734.0,1,1.7,1.6,3.0,63.0,11.0,37.0,5.0,15,0.0,6.0,28.0,4.0,16.0,10,6.0,1.0,8.0,8,27.0,0.0,148.0,21.0,13.0,10.0,6.0,17,2,53.0,62.9
2019-08-04,16:00,Série A,Matchweek 13,Sun,Away,L,0,3,Bahia,0.9,1.3,67.0,43099.0,Everton Ribeiro,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,,2019,brasileirao,24,2019 Flamengo,13,1,7.7,0.0,0.0,18.7,7,4,57.1,2.9,-0.1,512.0,635.0,80.6,8127.0,2789.0,0,0.9,1.0,3.0,67.0,11.0,46.0,1.0,23,1.0,7.0,25.0,0.0,16.0,8,8.0,0.0,7.0,3,11.0,1.0,243.0,21.0,28.0,14.0,14.0,14,2,61.0,55.6
2019-08-10,19:00,Série A,Matchweek 14,Sat,Home,W,3,1,Grêmio,2.3,1.1,57.0,57644.0,Diego Alves,4-2-2-2,4-2-3-1,Braulio da Silva Machado,Match Report,,2019,brasileirao,24,2019 Flamengo,18,5,27.8,0.17,0.6,19.2,2,1,100.0,1.0,0.0,469.0,554.0,84.7,7868.0,2485.0,2,1.8,1.9,3.0,50.0,15.0,41.0,5.0,19,1.0,4.0,35.0,6.0,19.0,14,11.0,3.0,7.0,6,9.0,0.0,192.0,32.0,24.0,9.0,10.0,14,0,44.0,48.4
2019-08-17,19:00,Série A,Matchweek 15,Sat,Away,W,4,1,Vasco da Gama,3.6,2.4,57.0,65418.0,Diego Alves,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,,2019,brasileirao,24,2019 Flamengo,16,9,56.3,0.19,0.33,13.8,6,3,83.3,3.0,2.0,454.0,526.0,86.3,7276.0,2243.0,1,1.4,2.0,1.0,38.0,11.0,31.0,1.0,14,0.0,7.0,31.0,6.0,24.0,16,15.0,2.0,4.0,7,24.0,0.0,180.0,23.0,25.0,11.0,10.0,18,0,45.0,42.9
2019-08-21,21:30,Libertadores,Quarter-finals,Wed,Home,W,2,0,br Internacional,1.4,0.6,65.0,,Everton Ribeiro,4-1-2-1-2◆,4-1-4-1,Roberto Tobar,Match Report,Leg 1 of 2,2019,brasileirao,24,2019 Flamengo,9,8,88.9,0.22,0.25,18.5,3,3,100.0,0.5,0.5,539.0,634.0,85.0,8983.0,2940.0,2,1.4,1.3,1.0,68.0,9.0,45.0,6.0,12,1.0,3.0,17.0,4.0,35.0,24,18.0,5.0,5.0,14,9.0,0.0,167.0,20.0,26.0,22.0,20.0,12,0,70.0,62.5
2019-08-25,19:00,Série A,Matchweek 16,Sun,Away,W,3,0,Ceará,1.6,0.7,49.0,49986.0,Diego Alves,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,,2019,brasileirao,24,2019 Flamengo,10,5,50.0,0.3,0.6,16.1,4,4,100.0,0.2,0.2,345.0,444.0,77.7,7014.0,2521.0,3,1.5,0.8,1.0,33.0,9.0,26.0,4.0,11,0.0,2.0,20.0,6.0,27.0,16,13.0,2.0,10.0,14,32.0,0.0,95.0,16.0,14.0,9.0,9.0,14,3,45.0,58.1
2019-08-28,21:30,Libertadores,Quarter-finals,Wed,Away,D,1,1,br Internacional,1.5,0.5,45.0,,Everton Ribeiro,4-1-4-1,4-3-3,Patricio Loustau,Match Report,Leg 2 of 2; Flamengo won,2019,brasileirao,24,2019 Flamengo,11,7,63.6,0.09,0.14,20.2,2,1,50.0,0.2,-0.8,285.0,399.0,71.4,4763.0,1817.0,1,1.5,0.8,0.0,16.0,10.0,22.0,3.0,10,1.0,4.0,20.0,2.0,14.0,9,7.0,2.0,12.0,9,28.0,0.0,114.0,14.0,9.0,23.0,8.0,13,0,52.0,48.9
2019-09-01,16:00,Série A,Matchweek 17,Sun,Home,W,3,0,Palmeiras,1.7,0.1,66.0,65969.0,Everton Ribeiro,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,,2019,brasileirao,24,2019 Flamengo,11,3,27.3,0.18,0.67,23.9,0,0,,0.0,0.0,611.0,682.0,89.6,10419.0,3190.0,2,0.8,0.5,2.0,52.0,8.0,40.0,2.0,8,0.0,1.0,20.0,6.0,13.0,5,1.0,0.0,4.0,8,4.0,0.0,169.0,24.0,25.0,13.0,11.0,15,0,39.0,50.0
2019-09-07,17:00,Série A,Matchweek 18,Sat,Away,W,3,0,Avaí,0.9,1.0,59.0,47575.0,Everton Ribeiro,4-2-3-1,4-5-1,Edina Alves Batista,Match Report,,2019,brasileirao,24,2019 Flamengo,9,5,55.6,0.33,0.6,17.8,2,2,100.0,0.8,0.8,495.0,580.0,85.3,8561.0,2880.0,3,0.9,0.7,0.0,41.0,9.0,31.0,1.0,13,2.0,8.0,18.0,6.0,19.0,12,4.0,2.0,12.0,15,10.0,1.0,133.0,19.0,13.0,15.0,6.0,9,1,46.0,66.7
2019-09-14,17:00,Série A,Matchweek 19,Sat,Home,W,1,0,Santos,0.7,0.3,51.0,68243.0,Everton Ribeiro,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,,2019,brasileirao,24,2019 Flamengo,12,2,16.7,0.08,0.5,19.6,0,0,,0.0,0.0,290.0,413.0,70.2,5036.0,2158.0,1,0.3,0.3,0.0,30.0,4.0,22.0,3.0,8,0.0,3.0,17.0,2.0,24.0,17,9.0,7.0,19.0,6,12.0,0.0,143.0,21.0,15.0,12.0,11.0,20,1,49.0,51.7
2019-09-21,17:00,Série A,Matchweek 20,Sat,Away,W,2,1,Cruzeiro,2.6,1.4,58.0,40333.0,Diego Alves,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2019,brasileirao,24,2019 Flamengo,13,5,38.5,0.15,0.4,14.3,3,2,100.0,1.3,0.3,441.0,525.0,84.0,7531.0,2104.0,2,2.4,1.7,2.0,40.0,11.0,28.0,3.0,13,1.0,4.0,23.0,4.0,17.0,11,2.0,1.0,5.0,9,12.0,0.0,132.0,18.0,16.0,16.0,6.0,14,0,49.0,36.0
2019-09-25,21:30,Série A,Matchweek 21,Wed,Home,W,3,1,Internacional,3.6,0.1,71.0,64548.0,Everton Ribeiro,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,,2019,brasileirao,24,2019 Flamengo,20,6,30.0,0.1,0.33,20.7,2,1,50.0,0.2,-0.8,552.0,639.0,86.4,9250.0,2420.0,2,3.0,2.8,5.0,84.0,16.0,51.0,11.0,21,0.0,6.0,36.0,5.0,23.0,18,5.0,4.0,5.0,4,2.0,1.0,326.0,40.0,37.0,19.0,12.0,16,1,52.0,57.7
2019-09-28,19:00,Série A,Matchweek 22,Sat,Home,D,0,0,São Paulo,1.7,0.5,61.0,67051.0,Everton Ribeiro,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,,2019,brasileirao,24,2019 Flamengo,17,7,41.2,0.0,0.0,19.5,1,1,100.0,0.1,0.1,480.0,589.0,81.5,8685.0,2965.0,0,1.6,1.2,0.0,68.0,14.0,51.0,3.0,27,0.0,9.0,32.0,0.0,19.0,10,5.0,2.0,11.0,17,9.0,1.0,215.0,22.0,16.0,17.0,10.0,20,2,52.0,61.8
2019-10-02,21:30,Libertadores,Semi-finals,Wed,Away,D,1,1,br Grêmio,1.3,1.2,58.0,,Everton Ribeiro,4-1-3-2,4-2-3-1,Néstor Pitana,Match Report,Leg 1 of 2,2019,brasileirao,24,2019 Flamengo,10,2,20.0,0.1,0.5,17.0,3,2,66.7,1.2,0.2,389.0,469.0,82.9,6087.0,2248.0,1,1.3,0.8,1.0,31.0,10.0,32.0,2.0,9,1.0,4.0,17.0,2.0,6.0,3,4.0,1.0,8.0,9,11.0,0.0,153.0,23.0,21.0,11.0,12.0,13,2,56.0,51.7
2019-10-06,11:00,Série A,Matchweek 23,Sun,Away,W,1,0,Chapecoense,2.1,0.2,64.0,12152.0,Everton Ribeiro,4-2-3-1,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,,2019,brasileirao,24,2019 Flamengo,24,5,20.8,0.04,0.2,18.4,1,1,100.0,0.1,0.1,471.0,586.0,80.4,7974.0,2878.0,1,1.8,1.4,5.0,65.0,20.0,40.0,1.0,25,2.0,8.0,44.0,2.0,22.0,12,8.0,4.0,11.0,12,6.0,0.0,209.0,31.0,21.0,16.0,14.0,20,2,57.0,61.1
2019-10-10,20:00,Série A,Matchweek 24,Thu,Home,W,3,1,Atlético Mineiro,2.3,1.0,66.0,58788.0,Everton Ribeiro,4-2-3-1,5-4-1,Wilton Sampaio,Match Report,,2019,brasileirao,24,2019 Flamengo,19,6,31.6,0.16,0.5,17.7,2,1,50.0,1.0,0.0,596.0,683.0,87.3,11230.0,3229.0,3,2.2,1.8,5.0,80.0,16.0,66.0,9.0,26,0.0,9.0,37.0,6.0,11.0,5,3.0,0.0,6.0,13,13.0,0.0,266.0,30.0,20.0,19.0,7.0,10,0,53.0,50.0
2019-10-13,16:00,Série A,Matchweek 25,Sun,Away,W,2,0,Ath Paranaense,1.9,1.5,41.0,25473.0,Everton Ribeiro,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,,2019,brasileirao,24,2019 Flamengo,9,3,33.3,0.22,0.67,21.4,6,6,100.0,1.7,1.7,213.0,312.0,68.3,4353.0,1953.0,1,1.6,0.9,1.0,24.0,7.0,14.0,2.0,7,1.0,2.0,13.0,3.0,11.0,7,3.0,3.0,12.0,13,22.0,1.0,94.0,11.0,13.0,15.0,9.0,23,6,39.0,55.0
2019-10-16,20:00,Série A,Matchweek 26,Wed,Away,W,2,1,Fortaleza,1.4,1.1,68.0,50101.0,Diego Alves,4-4-2,4-4-2,Paulo Roberto Alves Júnior,Match Report,,2019,brasileirao,24,2019 Flamengo,10,2,20.0,0.1,0.5,15.5,3,2,100.0,1.8,0.8,426.0,517.0,82.4,8074.0,2307.0,1,0.6,0.8,2.0,49.0,8.0,45.0,3.0,29,0.0,12.0,21.0,3.0,4.0,3,1.0,0.0,7.0,8,9.0,0.0,158.0,23.0,16.0,13.0,1.0,16,2,30.0,54.3
2019-10-20,19:00,Série A,Matchweek 27,Sun,Home,W,2,0,Fluminense,1.8,1.3,47.0,52279.0,Everton Ribeiro,4-2-2-2,4-2-4-0,Anderson Daronco,Match Report,,2019,brasileirao,24,2019 Flamengo,16,7,43.8,0.13,0.29,17.6,4,4,100.0,1.6,1.6,323.0,401.0,80.5,5808.0,2326.0,2,1.7,1.8,2.0,35.0,15.0,31.0,2.0,13,1.0,10.0,28.0,4.0,18.0,14,8.0,4.0,9.0,10,15.0,0.0,201.0,20.0,20.0,12.0,8.0,23,0,43.0,63.0
2019-10-23,21:30,Libertadores,Semi-finals,Wed,Home,W,5,0,br Grêmio,3.0,0.9,56.0,,Everton Ribeiro,4-2-3-1,4-5-1,Patricio Loustau,Match Report,Leg 2 of 2; Flamengo won,2019,brasileirao,24,2019 Flamengo,17,9,52.9,0.24,0.44,15.3,1,1,100.0,0.1,0.1,413.0,511.0,80.8,6408.0,2315.0,2,1.4,1.1,2.0,31.0,11.0,23.0,2.0,11,1.0,3.0,31.0,8.0,12.0,8,8.0,1.0,5.0,13,13.0,1.0,112.0,14.0,16.0,13.0,12.0,10,3,44.0,70.4
2019-10-27,20:00,Série A,Matchweek 28,Sun,Home,W,1,0,CSA,2.2,0.8,62.0,69846.0,Everton Ribeiro,4-1-3-2,4-1-4-1,Rodolpho Toski Marques,Match Report,,2019,brasileirao,24,2019 Flamengo,18,7,38.9,0.06,0.14,17.2,4,4,100.0,1.0,1.0,568.0,639.0,88.9,9862.0,3219.0,1,2.0,1.6,3.0,69.0,14.0,52.0,1.0,19,1.0,6.0,32.0,2.0,10.0,6,2.0,1.0,8.0,11,6.0,0.0,179.0,33.0,31.0,8.0,6.0,20,1,49.0,34.8
2019-10-31,20:00,Série A,Matchweek 29,Thu,Away,D,2,2,Goiás,2.3,1.6,62.0,35170.0,Everton Ribeiro,4-2-3-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,2019,brasileirao,24,2019 Flamengo,12,6,50.0,0.17,0.33,16.3,3,1,33.3,1.7,-0.3,346.0,438.0,79.0,6023.0,2519.0,1,1.8,1.5,1.0,38.0,10.0,30.0,4.0,17,2.0,9.0,20.0,3.0,12.0,10,5.0,1.0,8.0,3,18.0,1.0,142.0,16.0,17.0,17.0,6.0,15,0,40.0,69.7
2019-11-03,17:00,Série A,Matchweek 30,Sun,Home,W,4,1,Corinthians,2.1,0.8,68.0,64985.0,Everton Ribeiro,4-2-2-2,4-4-2,Jean Pierre Goncalves Lima,Match Report,,2019,brasileirao,24,2019 Flamengo,15,4,26.7,0.27,1.0,20.5,4,3,75.0,1.2,0.2,585.0,683.0,85.7,9781.0,3351.0,3,1.0,1.1,0.0,73.0,11.0,50.0,10.0,23,1.0,8.0,30.0,7.0,16.0,13,5.0,3.0,8.0,5,11.0,0.0,251.0,48.0,31.0,15.0,9.0,12,1,59.0,61.4
2019-11-07,20:00,Série A,Matchweek 31,Thu,Away,W,1,0,Botafogo (RJ),2.1,1.3,70.0,20958.0,Everton Ribeiro,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2019,brasileirao,24,2019 Flamengo,18,3,16.7,0.06,0.33,18.9,2,2,100.0,0.8,0.8,465.0,547.0,85.0,8139.0,2808.0,1,2.1,1.1,1.0,63.0,17.0,49.0,1.0,20,0.0,10.0,34.0,2.0,9.0,7,3.0,2.0,14.0,6,12.0,0.0,241.0,34.0,20.0,13.0,14.0,14,0,51.0,41.2
2019-11-10,19:00,Série A,Matchweek 32,Sun,Home,W,3,1,Bahia,2.8,0.7,66.0,65930.0,Everton Ribeiro,4-2-3-1,4-3-3,Caio Max Augusto Vieira,Match Report,,2019,brasileirao,24,2019 Flamengo,21,8,38.1,0.14,0.38,19.2,2,2,50.0,0.3,0.3,476.0,591.0,80.5,8238.0,2732.0,2,2.1,1.7,4.0,65.0,14.0,50.0,2.0,34,3.0,11.0,38.0,5.0,15.0,9,5.0,2.0,9.0,8,7.0,0.0,224.0,25.0,21.0,11.0,9.0,10,3,52.0,59.4
2019-11-13,21:30,Série A,Matchweek 34,Wed,Home,D,4,4,Vasco da Gama,2.4,2.4,66.0,52757.0,Everton Ribeiro,4-2-3-1,4-1-2-1-2,Wilton Sampaio,Match Report,,2019,brasileirao,24,2019 Flamengo,11,4,36.4,0.27,0.75,11.0,6,2,50.0,3.2,-0.8,451.0,548.0,82.3,7273.0,2355.0,3,2.3,1.9,1.0,63.0,9.0,42.0,1.0,20,2.0,5.0,21.0,5.0,15.0,11,5.0,2.0,4.0,9,17.0,0.0,168.0,29.0,17.0,18.0,13.0,23,0,47.0,52.8
2019-11-17,16:00,Série A,Matchweek 33,Sun,Away,W,1,0,Grêmio,1.8,1.4,32.0,28541.0,Diego,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2019,brasileirao,24,2019 Flamengo,8,4,50.0,0.0,0.0,20.6,6,6,100.0,0.4,0.4,195.0,286.0,68.2,3173.0,1399.0,0,1.0,0.6,0.0,23.0,6.0,12.0,2.0,2,1.0,0.0,13.0,1.0,23.0,14,16.0,1.0,8.0,5,33.0,1.0,67.0,10.0,13.0,20.0,10.0,15,0,51.0,50.0
