Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2021-06-21,20:00,Série A,Matchweek 5,Mon,Home,D,1,1,Chapecoense,1.1,1.6,67,,Réver,4-3-3,4-4-2,Rodolpho Toski Marques,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,14,2,14.3,0.07,0.5,18.3,1,0,100.0,1.0,0.0,548.0,638.0,85.9,9451.0,3221.0,1,1.0,1.1,1.0,58.0,12.0,52.0,10.0,22,0.0,9.0,25.0,2.0,15.0,6,5.0,5.0,10.0,17,16.0,0.0,201.0,19.0,13.0,12.0,8.0,9,0,42.0,70.0
2021-06-24,19:00,Série A,Matchweek 6,Thu,Away,L,1,2,Ceará,1.1,1.4,66,,Keno,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,16,6,37.5,0.06,0.17,20.2,8,6,75.0,1.6,-0.4,479.0,581.0,82.4,8304.0,3039.0,1,1.1,0.8,2.0,54.0,15.0,34.0,1.0,15,0.0,7.0,28.0,2.0,11.0,7,4.0,1.0,4.0,15,10.0,2.0,116.0,18.0,18.0,15.0,7.0,16,5,47.0,34.5
2021-06-27,20:30,Série A,Matchweek 7,Sun,Away,L,0,2,Santos,0.7,1.3,51,,Réver,4-1-4-1,4-3-3,Bruno Arleu de Araujo,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,11,3,27.3,0.0,0.0,25.4,6,4,66.7,1.7,-0.3,351.0,458.0,76.6,6347.0,2482.0,0,0.4,0.3,1.0,31.0,7.0,27.0,1.0,14,0.0,6.0,16.0,0.0,12.0,7,4.0,2.0,5.0,9,20.0,0.0,99.0,16.0,10.0,11.0,11.0,16,4,43.0,48.0
2021-07-01,19:00,Série A,Matchweek 8,Thu,Home,W,4,1,Atl Goianiense,2.2,0.8,47,,Réver,4-3-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,19,9,47.4,0.21,0.44,22.3,3,2,66.7,1.5,0.5,423.0,524.0,80.7,6987.0,2726.0,4,2.1,1.0,1.0,41.0,15.0,35.0,6.0,19,3.0,4.0,34.0,8.0,14.0,8,6.0,1.0,11.0,18,12.0,0.0,199.0,23.0,22.0,16.0,10.0,13,1,63.0,53.3
2021-07-04,17:15,Série A,Matchweek 9,Sun,Away,W,1,0,Cuiabá,1.0,0.7,41,,Réver,4-2-3-1,4-4-2,Savio Pereira,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,4,1,25.0,0.25,1.0,19.7,4,4,100.0,0.6,0.6,329.0,413.0,79.7,5995.0,2252.0,1,0.9,1.0,0.0,28.0,2.0,22.0,2.0,7,3.0,1.0,6.0,2.0,14.0,10,10.0,1.0,10.0,11,16.0,0.0,75.0,9.0,9.0,21.0,2.0,15,2,54.0,50.0
2021-07-07,19:00,Série A,Matchweek 10,Wed,Home,W,2,1,Flamengo,1.8,1.2,50,,Réver,3-1-4-2,4-1-2-1-2,Paulo Roberto Alves Júnior,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,12,6,50.0,0.17,0.33,17.4,6,5,83.3,1.6,0.6,452.0,527.0,85.8,8029.0,2972.0,1,1.3,1.8,1.0,39.0,9.0,35.0,5.0,6,3.0,3.0,21.0,4.0,13.0,4,7.0,2.0,9.0,6,16.0,0.0,147.0,13.0,11.0,20.0,7.0,19,2,51.0,26.3
2021-07-10,19:00,Série A,Matchweek 11,Sat,Away,W,1,0,América (MG),2.4,0.5,49,,Júnior Alonso,4-3-3,3-4-1-2,Anderson Daronco,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,13,5,38.5,0.08,0.2,19.4,2,2,100.0,0.1,0.1,324.0,439.0,73.8,5794.0,2269.0,1,1.0,1.3,0.0,25.0,8.0,23.0,0.0,18,3.0,10.0,20.0,2.0,26.0,13,14.0,3.0,13.0,15,37.0,0.0,118.0,14.0,8.0,13.0,14.0,17,0,53.0,57.4
2021-07-13,19:15,Libertadores,Round of 16,Tue,Away,D,0,0,ar Boca Juniors,0.3,0.5,56,,Ignacio Fernández,4-2-3-1,4-3-3,Andrés Rojas,Match Report,Leg 1 of 2,2021,brasileirao,24,2021 Atlético Mineiro,6,2,33.3,0.0,0.0,23.7,4,4,100.0,0.5,0.5,418.0,531.0,78.7,7422.0,2726.0,0,0.2,0.3,1.0,35.0,5.0,18.0,3.0,12,0.0,1.0,12.0,0.0,20.0,8,13.0,1.0,8.0,12,17.0,0.0,89.0,8.0,8.0,9.0,5.0,17,0,48.0,42.9
2021-07-17,19:00,Série A,Matchweek 12,Sat,Away,W,2,1,Corinthians,0.7,1.6,62,,Júnior Alonso,4-2-3-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,13,8,61.5,0.15,0.25,21.7,2,1,50.0,1.4,0.4,548.0,643.0,85.2,9231.0,3028.0,1,0.5,0.5,3.0,42.0,10.0,28.0,4.0,21,1.0,5.0,23.0,4.0,10.0,9,3.0,1.0,8.0,7,9.0,0.0,147.0,17.0,16.0,15.0,15.0,22,2,46.0,48.4
2021-07-20,19:15,Libertadores,Round of 16,Tue,Home,D,0 (3),0 (1),ar Boca Juniors,0.8,0.4,62,,Ignacio Fernández,4-2-3-1,4-1-4-1,Esteban Ostojich,Match Report,Leg 2 of 2; Atlético Mineiro won; Atlético Mineiro won on penalty kicks following extra time,2021,brasileirao,24,2021 Atlético Mineiro,8,2,25.0,0.0,0.0,26.7,2,2,100.0,0.5,0.5,357.0,475.0,75.2,5475.0,2067.0,0,0.8,0.5,0.0,37.0,7.0,23.0,1.0,13,1.0,3.0,16.0,0.0,15.0,10,7.0,1.0,10.0,6,8.0,0.0,128.0,10.0,11.0,13.0,9.0,15,2,31.0,65.9
2021-07-25,11:00,Série A,Matchweek 13,Sun,Home,W,3,0,Bahia,2.2,0.9,60,,Júnior Alonso,4-2-3-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,11,4,36.4,0.18,0.5,17.8,5,5,100.0,1.2,1.2,465.0,561.0,82.9,7915.0,2393.0,1,0.6,1.0,3.0,48.0,7.0,51.0,7.0,27,4.0,8.0,23.0,5.0,15.0,9,4.0,1.0,8.0,4,25.0,0.0,204.0,14.0,21.0,14.0,6.0,17,3,43.0,52.2
2021-08-01,16:00,Série A,Matchweek 14,Sun,Home,W,2,0,Ath Paranaense,1.3,0.7,60,,Júnior Alonso,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,10,2,20.0,0.1,0.5,18.8,1,1,100.0,0.1,0.1,579.0,654.0,88.5,11006.0,3330.0,1,0.5,0.7,3.0,54.0,10.0,32.0,4.0,18,2.0,4.0,22.0,4.0,16.0,10,10.0,0.0,15.0,9,14.0,0.0,122.0,10.0,16.0,17.0,15.0,14,1,50.0,68.4
2021-08-08,16:00,Série A,Matchweek 15,Sun,Away,W,2,1,Juventude,2.0,0.4,64,,Hulk,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,20,4,20.0,0.1,0.5,21.8,1,0,0.0,0.2,-0.8,539.0,631.0,85.4,9295.0,2933.0,2,1.1,1.3,4.0,70.0,12.0,56.0,2.0,28,0.0,5.0,34.0,4.0,19.0,9,10.0,4.0,6.0,7,15.0,0.0,205.0,25.0,18.0,20.0,9.0,14,2,53.0,48.6
2021-08-11,21:30,Libertadores,Quarter-finals,Wed,Away,W,1,0,ar River Plate,1.2,0.9,43,,Ignacio Fernández,4-2-3-1,4-1-3-2,Jesús Valenzuela,Match Report,Leg 1 of 2,2021,brasileirao,24,2021 Atlético Mineiro,19,5,26.3,0.05,0.2,19.8,4,4,100.0,0.7,0.7,339.0,424.0,80.0,6700.0,3049.0,1,1.0,0.6,3.0,33.0,14.0,20.0,4.0,15,1.0,7.0,32.0,2.0,22.0,11,12.0,2.0,10.0,25,29.0,0.0,81.0,12.0,12.0,16.0,11.0,9,1,66.0,66.7
2021-08-14,19:00,Série A,Matchweek 16,Sat,Home,W,2,0,Palmeiras,1.8,0.1,67,,Hulk,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,15,6,40.0,0.13,0.33,18.2,1,1,100.0,0.0,0.0,617.0,707.0,87.3,10320.0,3293.0,2,1.7,1.7,3.0,56.0,13.0,57.0,2.0,27,0.0,11.0,30.0,4.0,19.0,13,9.0,2.0,3.0,11,15.0,0.0,230.0,20.0,19.0,14.0,10.0,14,1,49.0,53.3
2021-08-18,21:30,Libertadores,Quarter-finals,Wed,Home,W,3,0,ar River Plate,3.3,1.2,48,,Júnior Alonso,4-2-3-1,3-4-3,Roberto Tobar,Match Report,Leg 2 of 2; Atlético Mineiro won,2021,brasileirao,24,2021 Atlético Mineiro,11,7,63.6,0.27,0.43,14.5,9,9,100.0,1.5,1.5,341.0,435.0,78.4,6603.0,2966.0,3,3.4,1.4,1.0,28.0,10.0,18.0,3.0,10,4.0,3.0,18.0,6.0,18.0,10,11.0,2.0,14.0,23,23.0,0.0,71.0,16.0,4.0,28.0,10.0,4,3,75.0,39.3
2021-08-23,20:00,Série A,Matchweek 17,Mon,Away,D,1,1,Fluminense,1.3,1.6,66,,Júnior Alonso,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,19,7,36.8,0.05,0.14,21.8,3,2,100.0,1.1,0.1,556.0,656.0,84.8,9829.0,3422.0,1,1.2,0.6,1.0,65.0,16.0,64.0,2.0,29,1.0,6.0,35.0,2.0,15.0,8,4.0,3.0,7.0,17,12.0,0.0,222.0,17.0,18.0,15.0,9.0,16,1,51.0,37.5
2021-08-29,20:30,Série A,Matchweek 18,Sun,Away,D,1,1,Red Bull Bragantino,2.3,0.4,66,,Júnior Alonso,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,26,7,26.9,0.04,0.14,18.9,0,0,,0.0,0.0,619.0,713.0,86.8,9519.0,3234.0,1,2.1,1.6,3.0,66.0,21.0,51.0,6.0,39,0.0,17.0,46.0,2.0,15.0,11,4.0,5.0,7.0,10,5.0,0.0,270.0,16.0,23.0,18.0,10.0,18,1,68.0,72.7
2021-09-12,16:00,Série A,Matchweek 20,Sun,Away,W,2,0,Fortaleza,1.0,0.6,52,,Júnior Alonso,4-2-3-1,3-4-1-2,Braulio da Silva Machado,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,11,4,36.4,0.18,0.5,18.3,4,4,100.0,0.2,0.2,441.0,529.0,83.4,7936.0,2929.0,2,0.9,0.9,3.0,37.0,8.0,32.0,3.0,14,0.0,4.0,20.0,4.0,17.0,11,13.0,1.0,16.0,8,23.0,0.0,116.0,12.0,7.0,29.0,5.0,18,1,47.0,40.9
2021-09-18,19:00,Série A,Matchweek 21,Sat,Home,W,3,0,Sport Recife,2.4,0.3,59,,Júnior Alonso,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,21,8,38.1,0.1,0.25,22.8,1,1,100.0,0.1,0.1,515.0,594.0,86.7,9324.0,3421.0,2,1.5,1.3,1.0,52.0,15.0,45.0,0.0,13,2.0,6.0,34.0,4.0,21.0,12,2.0,4.0,6.0,6,7.0,0.0,156.0,19.0,14.0,12.0,6.0,18,0,53.0,66.7
2021-09-21,21:30,Libertadores,Semi-finals,Tue,Away,D,0,0,br Palmeiras,1.3,0.2,58,,Ignacio Fernández,4-4-2,4-2-3-1,Patricio Loustau,Match Report,Leg 1 of 2,2021,brasileirao,24,2021 Atlético Mineiro,10,0,0.0,0.0,,26.7,1,1,100.0,0.1,0.1,471.0,554.0,85.0,8172.0,2760.0,0,0.2,0.3,2.0,56.0,6.0,37.0,1.0,17,0.0,4.0,20.0,0.0,16.0,8,8.0,0.0,11.0,13,8.0,0.0,131.0,21.0,13.0,14.0,5.0,22,0,56.0,59.3
2021-09-25,21:00,Série A,Matchweek 22,Sat,Away,D,0,0,São Paulo,0.4,0.5,51,,Réver,3-5-2,3-4-1-2,Wilton Sampaio,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,11,4,36.4,0.0,0.0,22.9,0,0,,0.0,0.0,439.0,544.0,80.7,7662.0,2912.0,0,0.4,0.3,1.0,36.0,10.0,35.0,2.0,17,1.0,5.0,21.0,0.0,11.0,4,4.0,2.0,12.0,11,8.0,0.0,119.0,13.0,10.0,16.0,11.0,12,1,41.0,52.0
2021-09-28,21:30,Libertadores,Semi-finals,Tue,Home,D,1,1,br Palmeiras,1.7,1.2,63,,Ignacio Fernández,4-4-2,5-3-2,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won,2021,brasileirao,24,2021 Atlético Mineiro,18,6,33.3,0.06,0.17,20.6,4,3,75.0,1.1,0.1,458.0,563.0,81.3,8668.0,3286.0,1,1.5,1.0,3.0,65.0,14.0,51.0,4.0,24,1.0,8.0,31.0,2.0,9.0,7,2.0,1.0,12.0,8,14.0,0.0,189.0,16.0,4.0,18.0,8.0,14,4,47.0,50.0
2021-10-02,21:00,Série A,Matchweek 23,Sat,Home,W,1,0,Internacional,1.4,0.5,57,,Júnior Alonso,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,10,3,30.0,0.1,0.33,14.8,4,4,100.0,0.7,0.7,448.0,537.0,83.4,8248.0,3185.0,1,1.4,1.7,2.0,57.0,10.0,60.0,6.0,24,3.0,7.0,20.0,2.0,19.0,8,12.0,1.0,8.0,8,16.0,0.0,170.0,28.0,14.0,14.0,10.0,16,2,40.0,44.8
2021-10-06,19:00,Série A,Matchweek 24,Wed,Away,D,2,2,Chapecoense,0.8,1.4,65,733.0,Hulk,4-2-3-1,4-4-2,André Luiz de Freitas Castro,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,16,5,31.3,0.13,0.4,22.8,4,2,75.0,2.2,0.2,496.0,603.0,82.3,9028.0,3183.0,1,0.5,0.8,2.0,55.0,11.0,48.0,2.0,22,0.0,11.0,29.0,3.0,11.0,10,3.0,1.0,14.0,14,16.0,0.0,182.0,13.0,13.0,9.0,8.0,17,3,58.0,73.3
2021-10-09,16:30,Série A,Matchweek 25,Sat,Home,W,3,1,Ceará,2.7,1.4,54,10265.0,Réver,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,11,3,27.3,0.18,0.67,21.7,5,4,80.0,1.2,0.2,374.0,468.0,79.9,6644.0,2457.0,2,1.9,1.1,1.0,40.0,10.0,29.0,4.0,15,1.0,8.0,22.0,6.0,14.0,9,8.0,1.0,11.0,3,15.0,0.0,126.0,18.0,11.0,15.0,5.0,12,2,43.0,44.1
2021-10-13,19:00,Série A,Matchweek 26,Wed,Home,W,3,1,Santos,2.8,0.2,59,16514.0,Réver,4-2-3-1,3-4-1-2,Paulo Roberto Alves Júnior,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,12,4,33.3,0.17,0.5,16.9,1,0,0.0,0.2,-0.8,455.0,530.0,85.8,8317.0,2980.0,1,1.2,1.4,1.0,45.0,10.0,40.0,4.0,15,2.0,4.0,26.0,5.0,14.0,9,4.0,4.0,8.0,6,8.0,0.0,164.0,15.0,18.0,18.0,3.0,10,0,44.0,59.1
2021-10-17,18:15,Série A,Matchweek 27,Sun,Away,L,1,2,Atl Goianiense,1.3,0.6,64,2963.0,Hulk,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,22,3,13.6,0.05,0.33,20.3,4,2,50.0,1.6,-0.4,554.0,648.0,85.5,8790.0,3153.0,1,1.1,1.7,5.0,69.0,15.0,50.0,1.0,27,0.0,8.0,34.0,1.0,26.0,12,8.0,8.0,7.0,13,11.0,1.0,303.0,28.0,24.0,18.0,8.0,7,1,62.0,50.0
2021-10-24,16:00,Série A,Matchweek 28,Sun,Home,W,2,1,Cuiabá,2.5,0.4,54,30501.0,Júnior Alonso,4-2-3-1,4-4-2,Savio Pereira,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,21,9,42.9,0.1,0.22,17.5,2,2,50.0,0.2,0.2,447.0,540.0,82.8,8009.0,3012.0,2,2.0,1.5,3.0,67.0,15.0,45.0,4.0,24,0.0,7.0,39.0,4.0,10.0,8,2.0,2.0,13.0,10,14.0,0.0,231.0,24.0,21.0,11.0,8.0,12,1,54.0,56.5
2021-10-30,19:00,Série A,Matchweek 29,Sat,Away,L,0,1,Flamengo,0.7,0.9,62,20000.0,Júnior Alonso,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,16,2,12.5,0.0,0.0,22.4,3,2,66.7,1.1,0.1,385.0,503.0,76.5,7366.0,2888.0,0,0.5,0.9,3.0,51.0,9.0,42.0,7.0,23,0.0,7.0,28.0,0.0,19.0,15,10.0,3.0,7.0,12,11.0,0.0,143.0,11.0,4.0,15.0,6.0,19,1,53.0,47.2
2021-11-03,21:00,Série A,Matchweek 19,Wed,Home,W,2,1,Grêmio,1.6,1.7,53,55624.0,Réver,4-4-2,4-3-3,Luiz Flávio de Oliveira,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,14,3,21.4,0.07,0.33,26.1,5,4,80.0,0.8,-0.2,385.0,472.0,81.6,5961.0,2298.0,1,0.7,0.7,1.0,34.0,10.0,39.0,0.0,10,0.0,1.0,26.0,2.0,26.0,14,14.0,2.0,8.0,11,20.0,0.0,157.0,14.0,11.0,16.0,6.0,10,2,45.0,47.1
2021-11-07,16:00,Série A,Matchweek 30,Sun,Home,W,1,0,América (MG),2.0,0.6,56,60142.0,Júnior Alonso,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,18,7,38.9,0.06,0.14,16.5,4,4,100.0,0.8,0.8,411.0,516.0,79.7,7289.0,3009.0,1,1.5,1.4,4.0,51.0,14.0,33.0,2.0,19,0.0,9.0,32.0,2.0,19.0,14,10.0,3.0,15.0,8,11.0,0.0,139.0,15.0,13.0,14.0,11.0,21,1,70.0,35.0
2021-11-10,19:00,Série A,Matchweek 31,Wed,Home,W,3,0,Corinthians,1.0,1.0,47,58714.0,Réver,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,11,5,45.5,0.27,0.6,20.3,0,0,,0.0,0.0,401.0,471.0,85.1,6615.0,2463.0,3,0.8,0.8,0.0,33.0,9.0,25.0,2.0,16,0.0,8.0,22.0,6.0,13.0,5,6.0,1.0,10.0,12,15.0,0.0,127.0,11.0,10.0,11.0,10.0,20,1,38.0,33.3
2021-11-16,16:00,Série A,Matchweek 33,Tue,Away,W,1,0,Ath Paranaense,0.7,0.4,55,6233.0,Réver,4-2-2-2,3-5-2,Savio Pereira,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,9,2,22.2,0.11,0.5,14.9,1,1,100.0,0.1,0.1,461.0,553.0,83.4,8054.0,2919.0,1,0.6,0.8,0.0,35.0,7.0,21.0,1.0,14,1.0,6.0,17.0,2.0,15.0,10,6.0,4.0,9.0,10,15.0,0.0,107.0,9.0,9.0,16.0,3.0,14,1,47.0,48.1
2021-11-20,19:00,Série A,Matchweek 34,Sat,Home,W,2,0,Juventude,2.4,0.1,61,61476.0,Réver,4-2-3-1,5-4-1,Luiz Flávio de Oliveira,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,17,4,23.5,0.06,0.25,21.4,0,0,,0.0,0.0,561.0,639.0,87.8,9686.0,3204.0,1,1.6,1.4,7.0,73.0,16.0,71.0,2.0,31,0.0,5.0,36.0,4.0,16.0,11,5.0,4.0,5.0,11,6.0,0.0,273.0,25.0,24.0,15.0,12.0,20,1,58.0,53.3
2021-11-23,21:30,Série A,Matchweek 35,Tue,Away,D,2,2,Palmeiras,1.4,1.8,57,17744.0,Júnior Alonso,4-2-2-2,3-4-3,Anderson Daronco,Match Report,,2021,brasileirao,24,2021 Atlético Mineiro,15,5,33.3,0.13,0.4,19.6,7,4,71.4,2.1,0.1,363.0,456.0,79.6,6671.0,2716.0,1,1.0,0.9,2.0,45.0,10.0,39.0,4.0,25,1.0,6.0,26.0,3.0,8.0,7,4.0,1.0,4.0,6,12.0,1.0,158.0,15.0,15.0,16.0,4.0,22,0,51.0,39.1
