Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2022-05-18,19:00,Libertadores,Group stage,Wed,Home,W,1,0,ec CS Emelec,2.8,0.6,63.0,,Gustavo Gómez,4-2-3-1,4-4-2,Nicolás Gamboa,Match Report,,2022,brasileirao,24,2022 Palmeiras,21,6,28.6,0.05,0.17,16.4,1,1,100.0,0.2,0.2,419.0,558.0,75.1,8355.0,2820.0,1,2.1,1.9,4.0,50.0,17.0,43.0,6.0,30,1.0,15.0,34.0,2.0,11.0,8,4.0,2.0,8.0,3,18.0,0.0,172.0,14.0,6.0,10.0,10.0,12,3,70.0,62.5
2022-05-21,19:00,Série A,Matchweek 7,Sat,Away,W,3,0,Juventude,1.7,0.9,54.0,5513.0,Marcos Rocha,4-3-3,4-3-3,Marcelo de Lima Henrique,Match Report,,2022,brasileirao,24,2022 Palmeiras,20,8,40.0,0.15,0.38,19.4,3,3,100.0,0.4,0.4,410.0,503.0,81.5,7451.0,2132.0,2,1.8,1.0,0.0,27.0,16.0,28.0,5.0,12,0.0,7.0,36.0,5.0,19.0,12,7.0,1.0,6.0,15,20.0,0.0,114.0,14.0,7.0,18.0,9.0,6,2,54.0,48.4
2022-05-24,21:30,Libertadores,Group stage,Tue,Home,W,4,1,ve Dep Táchira,2.9,0.9,65.0,,Gustavo Gómez,4-2-3-1,4-5-1,Kevin Ortega,Match Report,,2022,brasileirao,24,2022 Palmeiras,21,7,33.3,0.1,0.29,21.7,6,5,83.3,2.9,1.9,496.0,589.0,84.2,10100.0,2895.0,1,0.8,1.3,1.0,62.0,15.0,59.0,9.0,27,2.0,8.0,40.0,8.0,19.0,8,4.0,1.0,9.0,11,8.0,0.0,169.0,22.0,9.0,20.0,5.0,13,3,47.0,47.2
2022-05-29,16:00,Série A,Matchweek 8,Sun,Away,W,1,0,Santos,1.8,1.7,55.0,14220.0,Gustavo Gómez,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,,2022,brasileirao,24,2022 Palmeiras,16,4,25.0,0.06,0.25,22.3,4,4,100.0,0.4,0.4,433.0,511.0,84.7,8530.0,3373.0,1,0.8,1.0,1.0,53.0,12.0,37.0,11.0,18,1.0,4.0,31.0,2.0,16.0,10,5.0,0.0,20.0,6,13.0,0.0,124.0,19.0,23.0,19.0,9.0,15,2,50.0,55.6
2022-06-05,16:00,Série A,Matchweek 9,Sun,Home,D,0,0,Atlético Mineiro,0.9,0.4,50.0,40235.0,Marcos Rocha,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2022,brasileirao,24,2022 Palmeiras,16,3,18.8,0.0,0.0,20.7,3,3,100.0,0.1,0.1,320.0,412.0,77.7,5961.0,2536.0,0,0.8,0.6,1.0,28.0,12.0,26.0,3.0,12,2.0,6.0,23.0,0.0,21.0,12,11.0,0.0,8.0,4,13.0,0.0,108.0,19.0,18.0,15.0,12.0,8,0,53.0,55.6
2022-06-09,19:00,Série A,Matchweek 10,Thu,Home,W,4,0,Botafogo (RJ),2.7,0.5,47.0,33431.0,Marcos Rocha,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,2022,brasileirao,24,2022 Palmeiras,14,6,42.9,0.29,0.67,8.9,3,3,100.0,0.6,0.6,359.0,439.0,81.8,6656.0,2482.0,3,2.6,2.1,2.0,31.0,12.0,27.0,5.0,16,0.0,7.0,25.0,8.0,22.0,13,10.0,2.0,11.0,12,19.0,1.0,125.0,15.0,8.0,10.0,8.0,16,3,38.0,70.0
2022-06-12,18:00,Série A,Matchweek 11,Sun,Away,W,2,0,Coritiba,0.9,0.6,53.0,27356.0,Marcos Rocha,4-2-3-1,5-4-1,Leandro Pedro Vuaden,Match Report,,2022,brasileirao,24,2022 Palmeiras,16,6,37.5,0.13,0.33,22.3,4,4,100.0,0.2,0.2,426.0,509.0,83.7,7853.0,2582.0,2,0.9,0.7,1.0,54.0,12.0,35.0,2.0,20,0.0,6.0,28.0,4.0,19.0,8,11.0,6.0,5.0,10,26.0,0.0,164.0,20.0,16.0,18.0,8.0,13,2,47.0,36.0
2022-06-16,18:00,Série A,Matchweek 12,Thu,Home,W,4,2,Atl Goianiense,3.0,1.0,49.0,38888.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,2022,brasileirao,24,2022 Palmeiras,29,12,41.4,0.14,0.33,16.9,2,1,0.0,0.6,-0.4,320.0,406.0,78.8,6499.0,2168.0,3,2.0,1.4,4.0,52.0,24.0,43.0,5.0,29,0.0,12.0,49.0,6.0,14.0,8,6.0,1.0,7.0,7,7.0,0.0,155.0,30.0,11.0,11.0,3.0,12,2,50.0,48.4
2022-06-20,20:00,Série A,Matchweek 13,Mon,Away,W,2,1,São Paulo,1.6,1.2,60.0,31055.0,Gustavo Gómez,4-3-1-2,3-1-4-2,Anderson Daronco,Match Report,,2022,brasileirao,24,2022 Palmeiras,23,6,26.1,0.09,0.33,19.7,3,2,66.7,1.3,0.3,399.0,494.0,80.8,8112.0,3108.0,2,1.1,1.1,2.0,45.0,16.0,36.0,6.0,21,1.0,7.0,40.0,4.0,12.0,5,6.0,1.0,8.0,5,19.0,0.0,162.0,15.0,16.0,15.0,8.0,9,2,51.0,45.7
2022-06-26,16:00,Série A,Matchweek 14,Sun,Away,D,2,2,Avaí,2.5,1.1,51.0,15233.0,Gustavo Gómez,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,,2022,brasileirao,24,2022 Palmeiras,14,3,21.4,0.07,0.33,15.9,4,2,75.0,1.8,-0.2,324.0,445.0,72.8,7142.0,2883.0,1,1.5,1.4,3.0,40.0,11.0,34.0,9.0,22,1.0,5.0,28.0,3.0,16.0,12,6.0,0.0,2.0,7,8.0,0.0,120.0,12.0,8.0,11.0,4.0,17,1,67.0,52.2
2022-06-29,18:15,Libertadores,Round of 16,Wed,Away,W,3,0,py Cerro Porteño,4.0,0.4,50.0,,Gustavo Gómez,4-2-3-1,4-3-3,Wilmar Roldán,Match Report,Leg 1 of 2,2022,brasileirao,24,2022 Palmeiras,21,8,38.1,0.14,0.38,15.6,0,0,,0.0,0.0,395.0,487.0,81.1,7108.0,2443.0,2,3.1,3.0,4.0,32.0,17.0,31.0,1.0,19,1.0,7.0,39.0,5.0,17.0,10,9.0,4.0,9.0,13,18.0,0.0,144.0,9.0,10.0,14.0,8.0,11,1,59.0,51.6
2022-07-02,21:00,Série A,Matchweek 15,Sat,Home,L,0,2,Ath Paranaense,3.8,2.0,70.0,39192.0,Gustavo Gómez,3-4-3,4-2-3-1,Braulio da Silva Machado,Match Report,,2022,brasileirao,24,2022 Palmeiras,35,7,20.0,0.0,0.0,19.6,5,3,80.0,3.0,1.0,501.0,611.0,82.0,10088.0,3757.0,0,2.4,1.7,2.0,58.0,26.0,64.0,6.0,34,1.0,9.0,59.0,0.0,14.0,8,8.0,1.0,10.0,10,8.0,0.0,203.0,21.0,14.0,12.0,8.0,12,0,65.0,66.7
2022-07-06,19:15,Libertadores,Round of 16,Wed,Home,W,5,0,py Cerro Porteño,2.3,0.4,46.0,37431.0,Gustavo Gómez,4-2-3-1,4-3-3,Patricio Loustau,Match Report,Leg 2 of 2; Palmeiras won,2022,brasileirao,24,2022 Palmeiras,14,5,35.7,0.29,0.8,13.5,3,3,100.0,0.6,0.6,256.0,341.0,75.1,5175.0,2152.0,4,2.2,2.6,3.0,28.0,13.0,25.0,4.0,18,2.0,8.0,25.0,8.0,12.0,8,5.0,2.0,13.0,10,14.0,0.0,100.0,21.0,9.0,14.0,4.0,16,1,52.0,54.3
2022-07-10,18:00,Série A,Matchweek 16,Sun,Away,D,0,0,Fortaleza,1.1,1.0,60.0,24888.0,Marcos Rocha,4-2-3-1,3-4-1-2,Wilton Sampaio,Match Report,,2022,brasileirao,24,2022 Palmeiras,12,5,41.7,0.0,0.0,22.1,6,6,100.0,1.2,1.2,402.0,498.0,80.7,7467.0,2545.0,0,0.7,0.6,1.0,52.0,6.0,45.0,4.0,18,1.0,6.0,24.0,0.0,18.0,10,5.0,6.0,9.0,11,6.0,0.0,138.0,14.0,9.0,15.0,3.0,15,2,50.0,38.5
2022-07-18,20:00,Série A,Matchweek 17,Mon,Home,W,1,0,Cuiabá,1.5,0.2,61.0,39033.0,Gustavo Gómez,4-2-3-1,3-4-3,Anderson Daronco,Match Report,,2022,brasileirao,24,2022 Palmeiras,16,8,50.0,0.06,0.13,16.0,1,1,100.0,0.0,0.0,447.0,554.0,80.7,8291.0,2421.0,0,0.9,0.8,1.0,50.0,12.0,42.0,6.0,33,2.0,11.0,24.0,1.0,17.0,8,7.0,3.0,12.0,9,17.0,0.0,171.0,23.0,15.0,8.0,7.0,17,3,56.0,44.4
2022-07-21,20:00,Série A,Matchweek 18,Thu,Away,W,1,0,América (MG),1.4,2.0,52.0,6462.0,Gustavo Gómez,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,,2022,brasileirao,24,2022 Palmeiras,17,5,29.4,0.06,0.2,18.6,3,3,100.0,0.7,0.7,360.0,467.0,77.1,6408.0,2439.0,1,0.9,1.2,1.0,44.0,10.0,30.0,1.0,24,0.0,7.0,27.0,2.0,19.0,6,11.0,2.0,8.0,20,16.0,0.0,174.0,38.0,23.0,20.0,6.0,6,2,66.0,44.1
2022-07-24,16:00,Série A,Matchweek 19,Sun,Home,W,2,1,Internacional,1.3,0.7,52.0,38658.0,Gustavo Gómez,4-2-3-1,4-1-2-1-2,Bruno Arleu de Araujo,Match Report,,2022,brasileirao,24,2022 Palmeiras,18,9,50.0,0.11,0.22,18.3,5,4,80.0,1.3,0.3,348.0,435.0,80.0,7045.0,2279.0,2,1.2,1.6,1.0,48.0,14.0,35.0,8.0,25,1.0,12.0,31.0,4.0,14.0,8,7.0,2.0,10.0,18,21.0,0.0,150.0,16.0,15.0,10.0,5.0,13,4,59.0,66.7
2022-07-30,16:30,Série A,Matchweek 20,Sat,Away,W,2,1,Ceará,1.4,1.2,53.0,40912.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2022,brasileirao,24,2022 Palmeiras,16,7,43.8,0.13,0.29,21.4,7,6,100.0,1.7,0.7,382.0,457.0,83.6,6659.0,2282.0,1,0.8,0.6,1.0,32.0,10.0,27.0,3.0,13,1.0,5.0,28.0,3.0,20.0,8,8.0,4.0,12.0,16,13.0,0.0,105.0,18.0,12.0,14.0,11.0,11,5,52.0,36.0
2022-08-03,21:30,Libertadores,Quarter-finals,Wed,Away,D,2,2,br Atlético Mineiro,2.2,2.2,52.0,,Gustavo Gómez,4-2-3-1,4-2-3-1,Facundo Tello,Match Report,Leg 1 of 2,2022,brasileirao,24,2022 Palmeiras,9,3,33.3,0.22,0.67,20.5,3,2,66.7,1.0,0.0,302.0,393.0,76.8,5797.0,2123.0,1,1.3,0.9,0.0,22.0,4.0,17.0,2.0,10,1.0,4.0,15.0,3.0,18.0,14,6.0,2.0,12.0,25,19.0,0.0,79.0,11.0,12.0,16.0,8.0,11,1,48.0,47.6
2022-08-07,16:00,Série A,Matchweek 21,Sun,Home,W,3,0,Goiás,2.5,0.6,56.0,38801.0,Gustavo Gómez,4-2-3-1,3-5-2,Jean Pierre Goncalves Lima,Match Report,,2022,brasileirao,24,2022 Palmeiras,18,7,38.9,0.11,0.29,18.3,2,2,100.0,0.7,0.7,402.0,487.0,82.5,7859.0,2688.0,2,1.5,1.3,6.0,43.0,15.0,32.0,7.0,22,4.0,5.0,30.0,5.0,22.0,11,8.0,5.0,7.0,10,24.0,0.0,143.0,32.0,20.0,10.0,7.0,12,3,54.0,55.2
2022-08-10,21:30,Libertadores,Quarter-finals,Wed,Home,D,0 (6),0 (5),br Atlético Mineiro,0.6,0.5,33.0,,Gustavo Gómez,4-2-3-1,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won; Palmeiras won on penalty kicks following extra time,2022,brasileirao,24,2022 Palmeiras,13,2,15.4,0.0,0.0,24.0,7,7,100.0,0.8,0.8,169.0,259.0,65.3,3629.0,1550.0,0,0.2,0.2,2.0,17.0,5.0,8.0,5.0,12,1.0,2.0,20.0,0.0,11.0,7,5.0,1.0,9.0,2,21.0,0.0,83.0,8.0,4.0,15.0,5.0,11,2,39.0,50.0
2022-08-13,19:00,Série A,Matchweek 22,Sat,Away,W,1,0,Corinthians,0.4,0.4,43.0,44966.0,Gustavo Gómez,4-2-3-1,4-3-3,Raphael Claus,Match Report,,2022,brasileirao,24,2022 Palmeiras,9,3,33.3,0.0,0.0,22.7,4,4,100.0,0.4,0.4,305.0,406.0,75.1,5711.0,2225.0,0,0.3,0.3,0.0,29.0,8.0,25.0,3.0,10,0.0,3.0,16.0,0.0,9.0,6,3.0,1.0,10.0,11,19.0,0.0,71.0,12.0,6.0,16.0,14.0,10,4,52.0,40.0
2022-08-21,16:00,Série A,Matchweek 23,Sun,Home,D,1,1,Flamengo,1.5,0.9,57.0,40485.0,Gustavo Gómez,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,,2022,brasileirao,24,2022 Palmeiras,20,3,15.0,0.05,0.33,18.1,5,4,80.0,0.6,-0.4,439.0,551.0,79.7,8162.0,2859.0,1,1.0,0.8,2.0,58.0,14.0,35.0,1.0,32,0.0,10.0,32.0,2.0,14.0,9,6.0,3.0,2.0,17,13.0,0.0,169.0,26.0,19.0,9.0,8.0,11,1,55.0,48.5
2022-08-27,19:00,Série A,Matchweek 24,Sat,Away,D,1,1,Fluminense,0.6,1.3,39.0,45084.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2022,brasileirao,24,2022 Palmeiras,9,2,22.2,0.11,0.5,18.1,3,2,66.7,1.0,0.0,303.0,379.0,79.9,5349.0,1922.0,1,0.4,0.3,1.0,22.0,6.0,18.0,1.0,10,2.0,3.0,15.0,2.0,24.0,13,15.0,2.0,10.0,8,15.0,0.0,77.0,15.0,9.0,15.0,4.0,16,2,41.0,57.1
2022-08-30,21:30,Libertadores,Semi-finals,Tue,Away,L,0,1,br Ath Paranaense,0.8,1.0,64.0,38963.0,Gustavo Gómez,4-2-3-1,4-3-3,Roberto Tobar,Match Report,Leg 1 of 2,2022,brasileirao,24,2022 Palmeiras,14,4,28.6,0.0,0.0,20.2,1,0,0.0,0.8,-0.2,360.0,472.0,76.3,7489.0,2600.0,0,0.6,0.9,4.0,41.0,9.0,34.0,5.0,32,1.0,7.0,22.0,0.0,16.0,10,3.0,3.0,5.0,8,19.0,0.0,160.0,16.0,16.0,21.0,5.0,13,0,47.0,60.5
2022-09-03,19:00,Série A,Matchweek 25,Sat,Away,D,2,2,Red Bull Bragantino,1.2,1.4,60.0,9685.0,Luan Garcia,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2022,brasileirao,24,2022 Palmeiras,11,3,27.3,0.09,0.33,16.8,2,0,0.0,0.5,-1.5,383.0,519.0,73.8,7553.0,2660.0,1,1.2,0.9,4.0,41.0,9.0,30.0,6.0,31,1.0,11.0,18.0,2.0,16.0,8,10.0,2.0,10.0,9,6.0,0.0,117.0,14.0,10.0,16.0,5.0,12,3,39.0,36.4
2022-09-06,21:30,Libertadores,Semi-finals,Tue,Home,D,2,2,br Ath Paranaense,1.3,1.2,49.0,,Gustavo Gómez,4-2-3-1,4-3-3,Esteban Ostojich,Match Report,Leg 2 of 2; Ath Paranaense won,2022,brasileirao,24,2022 Palmeiras,17,7,41.2,0.12,0.29,21.4,3,1,33.3,1.7,-0.3,272.0,378.0,72.0,5960.0,2322.0,1,0.8,0.5,0.0,34.0,12.0,31.0,4.0,21,0.0,6.0,28.0,2.0,13.0,9,5.0,1.0,6.0,8,21.0,0.0,124.0,16.0,12.0,15.0,7.0,15,2,48.0,58.6
2022-09-10,21:00,Série A,Matchweek 26,Sat,Home,W,2,1,Juventude,1.7,0.7,66.0,39337.0,Gustavo Gómez,4-2-3-1,3-4-1-2,Jefferson Ferreira de Moraes,Match Report,,2022,brasileirao,24,2022 Palmeiras,24,9,37.5,0.08,0.22,17.0,1,0,0.0,0.8,-0.2,462.0,567.0,81.5,10314.0,3453.0,2,1.6,1.4,3.0,77.0,20.0,53.0,18.0,39,1.0,14.0,44.0,3.0,16.0,13,6.0,2.0,9.0,10,10.0,0.0,230.0,26.0,16.0,10.0,11.0,6,3,60.0,57.1
2022-09-18,18:30,Série A,Matchweek 27,Sun,Home,W,1,0,Santos,1.0,0.6,54.0,40337.0,Gustavo Gómez,4-2-3-1,4-4-2,Wilton Sampaio,Match Report,,2022,brasileirao,24,2022 Palmeiras,19,3,15.8,0.05,0.33,19.6,3,3,100.0,0.2,0.2,385.0,490.0,78.6,7822.0,2620.0,1,0.5,0.7,2.0,50.0,10.0,37.0,7.0,32,0.0,8.0,34.0,2.0,17.0,10,5.0,3.0,11.0,7,17.0,0.0,178.0,15.0,8.0,19.0,10.0,12,1,48.0,37.8
2022-09-28,21:45,Série A,Matchweek 28,Wed,Away,W,1,0,Atlético Mineiro,1.3,1.2,33.0,28644.0,Marcos Rocha,3-4-1-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2022,brasileirao,24,2022 Palmeiras,10,3,30.0,0.1,0.33,19.1,3,3,100.0,0.5,0.5,171.0,280.0,61.1,3747.0,1818.0,1,1.3,1.0,0.0,22.0,8.0,16.0,4.0,17,0.0,9.0,17.0,1.0,29.0,15,20.0,0.0,6.0,13,20.0,0.0,95.0,11.0,10.0,12.0,8.0,13,3,48.0,46.4
2022-10-03,20:00,Série A,Matchweek 29,Mon,Away,W,3,1,Botafogo (RJ),2.5,0.9,52.0,16545.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2022,brasileirao,24,2022 Palmeiras,11,4,36.4,0.18,0.5,16.8,2,1,50.0,1.1,0.1,359.0,466.0,77.0,6555.0,2134.0,2,1.6,1.9,4.0,34.0,9.0,38.0,4.0,15,0.0,6.0,22.0,5.0,17.0,13,6.0,2.0,16.0,8,6.0,0.0,162.0,15.0,9.0,12.0,7.0,14,6,54.0,48.5
2022-10-06,19:00,Série A,Matchweek 30,Thu,Home,W,4,0,Coritiba,2.4,0.4,56.0,39877.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2022,brasileirao,24,2022 Palmeiras,19,11,57.9,0.21,0.36,13.6,3,3,100.0,0.2,0.2,480.0,559.0,85.9,9766.0,3076.0,4,2.3,1.6,4.0,74.0,18.0,57.0,14.0,31,2.0,9.0,36.0,8.0,18.0,12,7.0,3.0,10.0,11,15.0,0.0,207.0,19.0,13.0,12.0,5.0,16,4,54.0,55.6
2022-10-10,18:30,Série A,Matchweek 31,Mon,Away,D,1,1,Atl Goianiense,1.1,0.6,56.0,12089.0,Gustavo Gómez,4-2-3-1,5-4-1,Bruno Arleu de Araujo,Match Report,,2022,brasileirao,24,2022 Palmeiras,17,6,35.3,0.06,0.17,20.4,1,0,0.0,0.9,-0.1,409.0,501.0,81.6,8351.0,2748.0,1,0.8,1.2,5.0,41.0,12.0,40.0,3.0,28,0.0,9.0,30.0,1.0,10.0,5,5.0,0.0,11.0,6,18.0,0.0,169.0,16.0,12.0,15.0,2.0,8,1,50.0,46.9
2022-10-16,16:00,Série A,Matchweek 32,Sun,Home,D,0,0,São Paulo,2.0,0.4,56.0,40795.0,Gustavo Gómez,4-2-3-1,3-4-1-2,Flavio Rodrigues De Souza,Match Report,,2022,brasileirao,24,2022 Palmeiras,18,7,38.9,0.0,0.0,20.4,1,1,100.0,0.2,0.2,332.0,422.0,78.7,7369.0,2759.0,0,1.1,1.4,1.0,60.0,13.0,47.0,9.0,37,0.0,15.0,36.0,0.0,12.0,7,4.0,2.0,12.0,4,9.0,0.0,183.0,24.0,15.0,12.0,4.0,9,2,44.0,73.9
2022-10-22,21:00,Série A,Matchweek 33,Sat,Home,W,3,0,Avaí,3.9,0.8,50.0,,Gustavo Gómez,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2022,brasileirao,24,2022 Palmeiras,21,8,38.1,0.1,0.25,17.4,2,2,100.0,0.1,0.1,353.0,432.0,81.7,6618.0,2258.0,1,2.2,1.4,2.0,48.0,15.0,38.0,5.0,27,2.0,9.0,34.0,3.0,14.0,8,4.0,1.0,11.0,6,22.0,0.0,200.0,22.0,11.0,16.0,2.0,12,3,44.0,45.0
