Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Guilherme Arana,br BRA,"DF,MF",22.0,37,35,3192.0,35.5,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,4.4,4.4,7.2,11.6,83.0,319.0,280.0,0.11,0.17,0.28,0.11,0.28,0.13,0.2,0.33,0.13,0.33,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Júnior Alonso,py PAR,DF,26.0,32,32,2878.0,32.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,1.5,3.4,47.0,302.0,24.0,0.03,0.06,0.09,0.03,0.09,0.06,0.05,0.11,0.06,0.11,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Guga,br BRA,DF,21.0,32,30,2665.0,29.6,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.2,0.4,1.3,1.7,54.0,258.0,73.0,0.03,0.03,0.07,0.0,0.03,0.04,0.04,0.08,0.01,0.06,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Keno,br BRA,"FW,MF",30.0,33,29,2551.0,28.3,10.0,8.0,18.0,6.0,4.0,6.0,5.0,0.0,13.0,8.3,6.9,15.2,169.0,110.0,512.0,0.35,0.28,0.64,0.21,0.49,0.46,0.24,0.7,0.29,0.53,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Éverson,br BRA,GK,29.0,28,28,2520.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.02,0.02,0.0,0.02,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Jefferson Savarino,ve VEN,"FW,MF",23.0,32,28,2402.0,26.7,7.0,6.0,13.0,7.0,0.0,0.0,3.0,0.0,7.1,7.0,7.4,14.5,77.0,82.0,312.0,0.26,0.22,0.49,0.26,0.49,0.26,0.28,0.54,0.26,0.54,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Allan,br BRA,MF,22.0,31,26,2364.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.9,0.9,0.7,1.5,28.0,207.0,44.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Réver,br BRA,DF,35.0,26,25,2169.0,24.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.5,1.8,6.0,125.0,1.0,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Jair,br BRA,MF,25.0,28,24,2073.0,23.0,4.0,2.0,6.0,4.0,0.0,0.0,9.0,0.0,2.9,2.9,2.1,4.9,35.0,181.0,74.0,0.17,0.09,0.26,0.17,0.26,0.12,0.09,0.21,0.12,0.21,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Eduardo Sasha,br BRA,FW,27.0,34,24,2045.0,22.7,9.0,3.0,12.0,9.0,0.0,1.0,2.0,0.0,8.6,7.9,2.2,10.1,18.0,60.0,154.0,0.4,0.13,0.53,0.4,0.53,0.38,0.1,0.48,0.35,0.44,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Hyoran,br BRA,MF,26.0,29,21,1753.0,19.5,8.0,4.0,12.0,6.0,2.0,3.0,2.0,0.0,7.0,4.7,4.6,9.3,34.0,112.0,125.0,0.41,0.21,0.62,0.31,0.51,0.36,0.24,0.6,0.24,0.48,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Igor Rabello,br BRA,DF,24.0,24,19,1752.0,19.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.9,2.2,10.0,91.0,9.0,0.05,0.05,0.1,0.05,0.1,0.07,0.04,0.11,0.07,0.11,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Alan Franco,ec ECU,MF,21.0,28,17,1562.0,17.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.7,3.7,2.1,5.7,11.0,74.0,93.0,0.17,0.0,0.17,0.17,0.17,0.21,0.12,0.33,0.21,0.33,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Nathan,br BRA,"MF,FW",23.0,27,13,1217.0,13.5,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,3.3,3.3,2.8,6.1,27.0,72.0,83.0,0.22,0.15,0.37,0.22,0.37,0.25,0.2,0.45,0.25,0.45,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Eduardo Vargas,cl CHI,FW,30.0,16,12,1007.0,11.2,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,3.5,2.6,0.9,3.5,3.0,23.0,81.0,0.18,0.18,0.36,0.18,0.36,0.31,0.08,0.39,0.24,0.31,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Rafael Pires,br BRA,GK,30.0,10,10,825.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Marrony,br BRA,"FW,MF",20.0,32,9,1044.0,11.6,5.0,1.0,6.0,4.0,1.0,1.0,2.0,0.0,6.0,5.3,0.9,6.2,15.0,17.0,97.0,0.43,0.09,0.52,0.34,0.43,0.52,0.08,0.6,0.45,0.53,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Federico Zaracho,ar ARG,MF,21.0,13,8,512.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.6,1.0,3.0,15.0,23.0,0.18,0.0,0.18,0.18,0.18,0.08,0.1,0.18,0.08,0.18,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Gabriel,br BRA,DF,24.0,9,6,502.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Mariano,br BRA,DF,33.0,8,4,403.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.8,0.9,8.0,42.0,35.0,0.0,0.22,0.22,0.0,0.22,0.02,0.18,0.2,0.02,0.2,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Calebe,br BRA,"MF,FW",19.0,11,4,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,4.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Marquinhos,br BRA,"FW,MF",20.0,11,3,438.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,2.4,32.0,20.0,74.0,0.0,0.21,0.21,0.0,0.21,0.24,0.25,0.5,0.24,0.5,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Wellington Daniel Bueno,br BRA,DF,24.0,9,3,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Talison,br BRA,"DF,MF",19.0,3,2,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Sávio,br BRA,"MF,FW",15.0,8,2,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,6.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.29,0.27,0.29,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Dylan Borrero,co COL,MF,18.0,6,1,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Mailton dos Santos,br BRA,"MF,FW",21.0,5,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,7.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Diego Tardelli,br BRA,FW,34.0,3,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.43,0.32,0.43,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Fábio Santos,br BRA,"DF,FW",34.0,5,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Victor Leandro Bagy,br BRA,GK,37.0,1,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Bruno Costa,br BRA,"FW,MF",19.0,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.22,0.13,1.35,1.22,1.35,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Wesley da Silva,br BRA,"MF,DF",19.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Léo Sena,br BRA,"FW,MF",24.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Gustavo Henrique,br BRA,FW,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Luiz Filipe,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Isaque Gavioli,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Caio Henrique,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Jean,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Sivaldo Junior,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Matheus Mendes,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Rubens,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Guilherme Santos,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Samuel Toscas,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 Atlético Mineiro
Squad Total,,,25.8,38,418,3420.0,38.0,60.0,42.0,102.0,52.0,8.0,13.0,64.0,3.0,68.5,58.2,45.5,103.7,695.0,2219.0,2203.0,1.58,1.11,2.68,1.37,2.47,1.8,1.2,3.0,1.53,2.73,,2020,brasileirao,24,2020 Atlético Mineiro
Opponent Total,,,26.2,38,418,3420.0,38.0,45.0,36.0,81.0,43.0,2.0,3.0,82.0,2.0,45.7,43.3,33.6,76.9,508.0,1031.0,1010.0,1.18,0.95,2.13,1.13,2.08,1.2,0.88,2.09,1.14,2.02,,2020,brasileirao,24,2020 Atlético Mineiro
Tiago Volpi,br BRA,GK,29.0,38,38,3420.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 São Paulo
Reinaldo,br BRA,DF,30.0,35,34,3022.0,33.6,6.0,6.0,12.0,1.0,5.0,5.0,5.0,1.0,5.3,1.4,7.3,8.7,94.0,192.0,227.0,0.18,0.18,0.36,0.03,0.21,0.16,0.22,0.38,0.04,0.26,Matches,2020,brasileirao,24,2020 São Paulo
Dani Alves,br BRA,"MF,FW",36.0,30,30,2688.0,29.9,1.0,3.0,4.0,1.0,0.0,0.0,10.0,0.0,2.8,2.8,4.6,7.4,73.0,269.0,112.0,0.03,0.1,0.13,0.03,0.13,0.09,0.15,0.25,0.09,0.25,Matches,2020,brasileirao,24,2020 São Paulo
Luciano,br BRA,FW,26.0,31,29,2492.0,27.7,18.0,3.0,21.0,17.0,1.0,2.0,5.0,0.0,10.4,8.8,2.6,11.4,39.0,96.0,140.0,0.65,0.11,0.76,0.61,0.72,0.37,0.1,0.47,0.32,0.41,Matches,2020,brasileirao,24,2020 São Paulo
Igor Gomes,br BRA,"MF,FW",20.0,37,29,2391.0,26.6,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,1.9,1.9,3.2,5.1,44.0,98.0,185.0,0.11,0.11,0.23,0.11,0.23,0.07,0.12,0.19,0.07,0.19,Matches,2020,brasileirao,24,2020 São Paulo
Gabriel Sara,br BRA,"MF,FW",20.0,33,29,2280.0,25.3,5.0,4.0,9.0,5.0,0.0,0.0,5.0,0.0,4.5,4.5,4.8,9.2,56.0,119.0,205.0,0.2,0.16,0.36,0.2,0.36,0.18,0.19,0.36,0.18,0.36,Matches,2020,brasileirao,24,2020 São Paulo
Tchê Tchê,br BRA,MF,27.0,34,26,2395.0,26.6,4.0,2.0,6.0,4.0,0.0,0.0,6.0,1.0,2.1,2.1,1.6,3.7,44.0,141.0,71.0,0.15,0.08,0.23,0.15,0.23,0.08,0.06,0.14,0.08,0.14,Matches,2020,brasileirao,24,2020 São Paulo
Bruno Fabiano Alves,br BRA,DF,28.0,28,26,2184.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.1,0.5,22.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2020,brasileirao,24,2020 São Paulo
Luan Silva,br BRA,MF,20.0,30,24,2103.0,23.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.5,1.4,36.0,114.0,24.0,0.0,0.04,0.04,0.0,0.04,0.04,0.02,0.06,0.04,0.06,Matches,2020,brasileirao,24,2020 São Paulo
Juanfran,es ESP,DF,35.0,23,22,1670.0,18.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,2.5,3.2,26.0,73.0,150.0,0.0,0.05,0.05,0.0,0.05,0.04,0.13,0.17,0.04,0.17,Matches,2020,brasileirao,24,2020 São Paulo
Brenner,br BRA,FW,20.0,27,21,1908.0,21.2,11.0,3.0,14.0,11.0,0.0,0.0,5.0,0.0,11.6,11.6,0.7,12.3,20.0,24.0,91.0,0.52,0.14,0.66,0.52,0.66,0.55,0.03,0.58,0.55,0.58,Matches,2020,brasileirao,24,2020 São Paulo
Robert Arboleda,ec ECU,DF,28.0,21,19,1725.0,19.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.1,1.4,14.0,61.0,5.0,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.07,0.07,0.07,Matches,2020,brasileirao,24,2020 São Paulo
Diego,br BRA,DF,20.0,19,18,1513.0,16.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.1,1.1,15.0,67.0,6.0,0.06,0.0,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,Matches,2020,brasileirao,24,2020 São Paulo
Léo Pelé,br BRA,DF,23.0,20,15,1323.0,14.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.9,1.1,28.0,69.0,14.0,0.0,0.07,0.07,0.0,0.07,0.01,0.06,0.07,0.01,0.07,Matches,2020,brasileirao,24,2020 São Paulo
Pablo,br BRA,"FW,MF",27.0,30,14,1439.0,16.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,4.2,4.2,1.1,5.3,15.0,24.0,82.0,0.13,0.13,0.25,0.13,0.25,0.27,0.07,0.33,0.27,0.33,Matches,2020,brasileirao,24,2020 São Paulo
Igor Vinícius de Souza,br BRA,DF,22.0,26,14,1376.0,15.3,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,1.5,1.5,1.4,2.9,47.0,48.0,86.0,0.0,0.13,0.13,0.0,0.13,0.1,0.09,0.19,0.1,0.19,Matches,2020,brasileirao,24,2020 São Paulo
Vitor Bueno,br BRA,"FW,MF",25.0,31,11,1330.0,14.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.7,2.7,2.4,5.1,47.0,81.0,127.0,0.14,0.14,0.27,0.14,0.27,0.19,0.16,0.35,0.19,0.35,Matches,2020,brasileirao,24,2020 São Paulo
Paulinho Bóia,br BRA,"FW,DF",21.0,13,5,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,1.7,29.0,19.0,64.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.3,0.14,0.3,Matches,2020,brasileirao,24,2020 São Paulo
Liziero,br BRA,"MF,DF",21.0,6,5,394.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,8.0,33.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07,Matches,2020,brasileirao,24,2020 São Paulo
Hernanes,br BRA,"MF,FW",34.0,21,4,528.0,5.9,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.2,1.2,0.4,1.6,21.0,42.0,12.0,0.51,0.0,0.51,0.51,0.51,0.21,0.06,0.28,0.21,0.28,Matches,2020,brasileirao,24,2020 São Paulo
Gonzalo Carneiro,uy URU,"FW,MF",24.0,10,2,208.0,2.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,1.6,0.0,3.0,10.0,0.43,0.43,0.87,0.43,0.87,0.44,0.26,0.7,0.44,0.7,Matches,2020,brasileirao,24,2020 São Paulo
Jonas,br BRA,"MF,FW",20.0,13,1,204.0,2.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.4,4.0,2.0,23.0,0.44,0.44,0.88,0.44,0.88,0.07,0.11,0.18,0.07,0.18,Matches,2020,brasileirao,24,2020 São Paulo
Rodrigo Nestor,br BRA,"MF,FW",19.0,6,1,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,11.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches,2020,brasileirao,24,2020 São Paulo
Welington,br BRA,DF,18.0,1,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 São Paulo
Santiago Tréllez,co COL,"MF,FW",30.0,8,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.18,0.09,0.18,Matches,2020,brasileirao,24,2020 São Paulo
Helinho,br BRA,"MF,FW",19.0,3,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches,2020,brasileirao,24,2020 São Paulo
Antonio Galeano,py PAR,"MF,DF",19.0,5,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 São Paulo
Joao Rojas,ec ECU,MF,30.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 São Paulo
Lucas Perri,br BRA,GK,22.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Júnior Dênis,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Éverton,br BRA,MF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Rodrigo Freitas,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Alexandre Pato,br BRA,"FW,MF",30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Patryck,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Shaylon,br BRA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Thiago,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2020,brasileirao,24,2020 São Paulo
Squad Total,,,26.5,38,418,3420.0,38.0,59.0,36.0,95.0,53.0,6.0,7.0,90.0,2.0,54.3,48.9,36.2,85.1,701.0,1692.0,1674.0,1.55,0.95,2.5,1.39,2.34,1.43,0.95,2.38,1.29,2.24,,2020,brasileirao,24,2020 São Paulo
Opponent Total,,,26.3,38,418,3420.0,38.0,41.0,33.0,74.0,41.0,0.0,5.0,87.0,5.0,39.5,35.7,28.2,63.9,495.0,1103.0,1093.0,1.08,0.87,1.95,1.08,1.95,1.04,0.74,1.78,0.94,1.68,,2020,brasileirao,24,2020 São Paulo
Luccas Claro,br BRA,DF,28.0,31,30,2620.0,29.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,1.7,14.0,76.0,2.0,0.07,0.0,0.07,0.07,0.07,0.05,0.0,0.06,0.05,0.06,Matches,2020,brasileirao,24,2020 Fluminense
Nenê,br BRA,"MF,FW",38.0,31,28,2224.0,24.7,8.0,5.0,13.0,4.0,4.0,5.0,2.0,0.0,6.7,2.7,5.1,7.8,46.0,135.0,157.0,0.32,0.2,0.53,0.16,0.36,0.27,0.21,0.48,0.11,0.32,Matches,2020,brasileirao,24,2020 Fluminense
Nino,br BRA,DF,22.0,26,25,2309.0,25.7,3.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,1.4,1.4,0.1,1.5,17.0,58.0,4.0,0.12,0.0,0.12,0.12,0.12,0.06,0.0,0.06,0.06,0.06,Matches,2020,brasileirao,24,2020 Fluminense
Michel Araujo,uy URU,"MF,FW",23.0,29,23,1857.0,20.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,4.4,4.4,0.7,5.1,50.0,88.0,90.0,0.05,0.0,0.05,0.05,0.05,0.21,0.03,0.25,0.21,0.25,Matches,2020,brasileirao,24,2020 Fluminense
Lucas Calegari,br BRA,DF,17.0,22,22,1946.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.1,1.7,34.0,90.0,81.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches,2020,brasileirao,24,2020 Fluminense
Egídio Pereira Júnior,br BRA,DF,33.0,20,20,1800.0,20.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,2.7,3.5,30.0,94.0,113.0,0.0,0.35,0.35,0.0,0.35,0.04,0.13,0.17,0.04,0.17,Matches,2020,brasileirao,24,2020 Fluminense
Yago,br BRA,"MF,FW",24.0,28,20,1789.0,19.9,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,1.2,1.2,0.4,1.6,13.0,82.0,49.0,0.1,0.0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,Matches,2020,brasileirao,24,2020 Fluminense
Muriel Becker,br BRA,GK,32.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Marcos Felipe,br BRA,GK,23.0,19,19,1710.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,Matches,2020,brasileirao,24,2020 Fluminense
Dodi,br BRA,MF,23.0,19,19,1706.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.5,1.0,29.0,85.0,6.0,0.05,0.0,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05,Matches,2020,brasileirao,24,2020 Fluminense
Hudson,br BRA,MF,32.0,25,19,1581.0,17.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.9,0.9,0.5,1.4,17.0,70.0,45.0,0.0,0.11,0.11,0.0,0.11,0.05,0.03,0.08,0.05,0.08,Matches,2020,brasileirao,24,2020 Fluminense
Fred,br BRA,FW,36.0,24,19,1478.0,16.4,5.0,2.0,7.0,5.0,0.0,0.0,7.0,0.0,3.1,3.1,2.5,5.6,8.0,23.0,66.0,0.3,0.12,0.43,0.3,0.43,0.19,0.15,0.34,0.19,0.34,Matches,2020,brasileirao,24,2020 Fluminense
