Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2024-05-08,20:30,Libertadores,Group stage,Wed,Away,W,3,1,cl Cobresal,1.9,0.8,67.0,3029.0,Jonathan Calleri,4-2-3-1,5-3-2,,Match Report,,2024,brasileirao,24,São Paulo,15,8,53.3,0.2,0.38,21.1,1,0,0.0,0.9,-0.1,581.0,644.0,90.2,9874.0,2863.0,2,1.3,0.6,0.0,35.0,11.0,30.0,3.0,13,5.0,3.0,28.0,5.0,11.0,8,4.0,2.0,3.0,5,11.0,0.0,158.0,22.0,18.0,17.0,3.0,13,0,35.0,50.0
2024-05-13,20:00,Série A,Matchweek 6,Mon,Home,W,2,1,Fluminense,1.8,0.6,50.0,39515.0,Luciano,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,15,8,53.3,0.13,0.25,16.2,2,2,50.0,0.5,0.5,374.0,450.0,83.1,7225.0,2341.0,1,0.7,0.6,2.0,30.0,11.0,22.0,2.0,22,0.0,7.0,22.0,0.0,24.0,17,15.0,2.0,9.0,10,21.0,1.0,117.0,9.0,5.0,15.0,3.0,15,4,45.0,57.1
2024-05-16,21:00,Libertadores,Group stage,Thu,Home,D,0,0,ec Barcelona,1.2,0.5,62.0,50516.0,Luciano,4-2-3-1,4-1-4-1,,Match Report,,2024,brasileirao,24,São Paulo,16,4,25.0,0.0,0.0,17.9,2,2,100.0,0.3,0.3,488.0,563.0,86.7,8605.0,2445.0,0,0.9,1.3,4.0,40.0,14.0,36.0,5.0,24,0.0,8.0,30.0,0.0,15.0,10,6.0,3.0,13.0,7,17.0,1.0,182.0,20.0,16.0,13.0,9.0,13,2,55.0,31.6
2024-05-29,21:30,Libertadores,Group stage,Wed,Home,W,2,0,ar Talleres,1.8,0.4,55.0,56162.0,Lucas Moura,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,8,2,25.0,0.13,0.5,19.0,4,4,100.0,0.2,0.2,404.0,498.0,81.1,7589.0,2802.0,1,1.0,0.9,3.0,50.0,8.0,32.0,5.0,14,0.0,5.0,18.0,4.0,20.0,11,10.0,2.0,11.0,7,13.0,0.0,121.0,20.0,12.0,16.0,8.0,10,4,52.0,50.0
2024-06-02,18:30,Série A,Matchweek 7,Sun,Home,W,2,0,Cruzeiro,0.6,0.6,55.0,44928.0,Jonathan Calleri,4-4-2,4-3-2-1,,Match Report,,2024,brasileirao,24,São Paulo,11,4,36.4,0.18,0.5,18.8,3,3,100.0,0.1,0.1,543.0,614.0,88.4,9797.0,2940.0,2,0.6,0.4,3.0,41.0,10.0,36.0,9.0,17,0.0,4.0,20.0,4.0,16.0,10,5.0,2.0,10.0,10,10.0,1.0,137.0,23.0,18.0,14.0,3.0,18,0,38.0,45.5
2024-06-13,20:00,Série A,Matchweek 8,Thu,Away,D,0,0,Internacional,0.7,0.2,47.0,17987.0,Jonathan Calleri,4-2-3-1,4-1-3-2,,Match Report,,2024,brasileirao,24,São Paulo,9,4,44.4,0.0,0.0,15.4,0,0,,0.0,0.0,335.0,422.0,79.4,7245.0,2606.0,0,0.6,0.5,1.0,25.0,6.0,18.0,9.0,8,1.0,3.0,17.0,0.0,12.0,9,4.0,1.0,4.0,8,28.0,0.0,63.0,11.0,5.0,10.0,13.0,18,3,40.0,55.2
2024-06-16,16:00,Série A,Matchweek 9,Sun,Away,D,2,2,Corinthians,0.9,0.9,60.0,46129.0,Jonathan Calleri,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,12,7,58.3,0.08,0.14,20.3,8,6,75.0,1.9,-0.1,475.0,562.0,84.5,8624.0,2447.0,1,0.5,0.8,0.0,30.0,7.0,42.0,4.0,18,2.0,5.0,19.0,1.0,22.0,16,11.0,1.0,4.0,7,20.0,0.0,124.0,10.0,12.0,12.0,12.0,10,1,34.0,46.9
2024-06-19,20:00,Série A,Matchweek 10,Wed,Home,L,0,1,Cuiabá,0.9,0.5,66.0,33586.0,Jonathan Calleri,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,15,4,26.7,0.0,0.0,19.3,3,2,66.7,0.3,-0.7,589.0,675.0,87.3,10239.0,3334.0,0,0.7,0.8,6.0,55.0,12.0,46.0,8.0,32,1.0,4.0,27.0,0.0,13.0,5,4.0,3.0,10.0,4,14.0,2.0,191.0,24.0,20.0,16.0,5.0,5,3,36.0,53.8
2024-06-22,21:30,Série A,Matchweek 11,Sat,Away,L,1,4,Vasco da Gama,0.4,1.3,59.0,4897.0,Jonathan Calleri,4-1-3-2,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,10,2,20.0,0.1,0.5,18.8,7,4,42.9,1.4,-1.6,455.0,543.0,83.8,8639.0,2869.0,1,0.2,0.6,1.0,64.0,8.0,36.0,2.0,30,0.0,8.0,20.0,2.0,18.0,11,11.0,1.0,9.0,6,25.0,0.0,172.0,20.0,15.0,13.0,10.0,14,1,44.0,54.8
2024-06-27,20:00,Série A,Matchweek 12,Thu,Home,W,2,1,Criciúma,0.5,1.5,62.0,28008.0,Jonathan Calleri,4-2-3-1,4-4-2,,Match Report,,2024,brasileirao,24,São Paulo,13,6,46.2,0.15,0.33,23.8,1,0,0.0,0.2,-0.8,564.0,638.0,88.4,10429.0,3096.0,1,0.3,0.4,1.0,42.0,10.0,34.0,2.0,14,0.0,2.0,25.0,4.0,10.0,4,4.0,1.0,7.0,9,18.0,1.0,113.0,12.0,15.0,20.0,5.0,10,1,39.0,50.0
2024-06-30,16:00,Série A,Matchweek 13,Sun,Home,W,3,1,Bahia,1.2,1.0,41.0,28008.0,Jonathan Calleri,4-2-3-1,4-1-3-2,,Match Report,,2024,brasileirao,24,São Paulo,10,4,40.0,0.3,0.75,16.5,6,5,83.3,1.1,0.1,371.0,447.0,83.0,7213.0,2498.0,3,1.1,1.1,5.0,23.0,7.0,24.0,6.0,14,1.0,4.0,16.0,6.0,14.0,10,5.0,1.0,14.0,6,10.0,1.0,93.0,15.0,11.0,9.0,4.0,15,2,41.0,33.3
2024-07-03,21:30,Série A,Matchweek 14,Wed,Away,W,2,1,Ath Paranaense,1.6,0.4,55.0,,Jonathan Calleri,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,13,8,61.5,0.15,0.25,19.8,4,3,75.0,0.6,-0.4,471.0,541.0,87.1,8130.0,2702.0,1,0.4,0.4,0.0,32.0,8.0,31.0,3.0,11,0.0,2.0,22.0,3.0,11.0,7,8.0,0.0,7.0,5,28.0,0.0,95.0,15.0,10.0,13.0,14.0,8,2,34.0,48.4
2024-07-06,20:00,Série A,Matchweek 15,Sat,Home,W,2,0,Red Bull Bragantino,1.9,0.9,59.0,,Lucas Moura,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,13,3,23.1,0.15,0.67,14.2,3,3,100.0,0.3,0.3,420.0,510.0,82.4,8454.0,3220.0,0,0.5,0.7,1.0,36.0,9.0,36.0,5.0,18,1.0,6.0,24.0,2.0,15.0,10,6.0,2.0,7.0,11,11.0,1.0,123.0,21.0,4.0,19.0,10.0,10,2,37.0,65.5
2024-07-11,21:30,Série A,Matchweek 16,Thu,Away,L,1,2,Atlético Mineiro,1.4,0.6,38.0,,Jonathan Calleri,4-2-3-1,3-4-3,,Match Report,,2024,brasileirao,24,São Paulo,11,4,36.4,0.09,0.25,15.0,5,3,60.0,1.4,-0.6,310.0,393.0,78.9,5205.0,2025.0,0,0.6,0.4,0.0,32.0,6.0,20.0,2.0,16,0.0,6.0,16.0,1.0,13.0,7,5.0,4.0,6.0,10,17.0,0.0,121.0,8.0,13.0,10.0,12.0,13,0,43.0,67.9
2024-07-17,20:00,Série A,Matchweek 17,Wed,Home,W,1,0,Grêmio,0.9,1.4,54.0,,Jonathan Calleri,4-2-3-1,4-3-3,,Match Report,,2024,brasileirao,24,São Paulo,14,8,57.1,0.07,0.13,19.2,5,5,100.0,0.5,0.5,415.0,502.0,82.7,7429.0,2604.0,1,0.8,0.9,4.0,39.0,13.0,40.0,2.0,18,3.0,8.0,27.0,2.0,22.0,12,10.0,2.0,10.0,9,19.0,0.0,131.0,14.0,11.0,13.0,8.0,16,0,59.0,42.9
2024-07-21,18:30,Série A,Matchweek 18,Sun,Away,D,0,0,Juventude,0.5,0.8,62.0,,Rafinha,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,11,2,18.2,0.0,0.0,21.0,0,0,,0.0,0.0,495.0,576.0,85.9,9512.0,3356.0,0,0.5,0.6,5.0,46.0,10.0,46.0,4.0,16,0.0,4.0,20.0,0.0,16.0,6,12.0,1.0,17.0,3,13.0,0.0,128.0,11.0,8.0,21.0,7.0,17,1,43.0,45.0
2024-07-24,19:30,Série A,Matchweek 19,Wed,Home,D,2,2,Botafogo (RJ),2.0,1.7,68.0,,Lucas Moura,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,14,5,35.7,0.07,0.2,21.4,6,4,83.3,2.4,0.4,555.0,633.0,87.7,10074.0,3014.0,1,0.9,0.7,2.0,42.0,10.0,59.0,5.0,21,1.0,7.0,25.0,4.0,21.0,11,6.0,1.0,3.0,7,7.0,0.0,190.0,15.0,15.0,15.0,10.0,17,0,45.0,52.4
2024-07-27,21:30,Série A,Matchweek 20,Sat,Away,L,0,1,Fortaleza,0.6,1.3,64.0,41322.0,Jonathan Calleri,4-4-2,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,12,1,8.3,0.0,0.0,15.7,2,1,100.0,0.9,-0.1,443.0,537.0,82.5,8457.0,2960.0,0,0.3,0.3,1.0,46.0,7.0,39.0,3.0,21,0.0,10.0,19.0,0.0,13.0,10,7.0,0.0,14.0,5,9.0,0.0,122.0,14.0,10.0,14.0,7.0,16,3,37.0,56.5
2024-08-03,21:30,Série A,Matchweek 21,Sat,Home,W,1,0,Flamengo,1.4,0.3,60.0,,Lucas Moura,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,15,3,20.0,0.07,0.33,14.2,0,0,,0.0,0.0,476.0,557.0,85.5,9707.0,3031.0,1,1.4,1.2,6.0,42.0,15.0,40.0,5.0,25,1.0,8.0,29.0,2.0,13.0,8,5.0,1.0,5.0,7,19.0,1.0,174.0,16.0,15.0,16.0,6.0,11,3,39.0,56.5
2024-08-11,16:00,Série A,Matchweek 22,Sun,Home,W,1,0,Atl Goianiense,2.0,0.7,45.0,46600.0,Rodrigo Nestor,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,12,6,50.0,0.08,0.17,14.8,6,6,100.0,0.9,0.9,417.0,491.0,84.9,7515.0,2608.0,1,1.9,1.1,3.0,46.0,10.0,32.0,4.0,14,2.0,3.0,21.0,2.0,16.0,9,8.0,2.0,13.0,8,22.0,0.0,115.0,12.0,11.0,10.0,13.0,15,1,38.0,47.6
2024-08-15,19:00,Libertadores,Round of 16,Thu,Away,D,0,0,uy Nacional,0.0,0.9,64.0,,Rafinha,4-2-3-1,4-3-3,,Match Report,Leg 1 of 2,2024,brasileirao,24,São Paulo,2,0,0.0,0.0,,33.3,2,2,100.0,0.1,0.1,529.0,606.0,87.3,10146.0,3327.0,0,0.0,0.1,1.0,37.0,1.0,26.0,5.0,8,0.0,0.0,4.0,0.0,19.0,11,13.0,0.0,6.0,5,51.0,0.0,70.0,7.0,8.0,19.0,14.0,11,2,35.0,63.0
2024-08-18,16:00,Série A,Matchweek 23,Sun,Away,L,1,2,Palmeiras,0.6,2.1,46.0,,Robert Arboleda,3-4-3,4-2-3-1,,Match Report,,2024,brasileirao,24,São Paulo,8,4,50.0,0.13,0.25,17.7,8,6,75.0,1.1,-0.9,328.0,404.0,81.2,5648.0,2353.0,1,0.4,0.6,1.0,30.0,7.0,17.0,0.0,8,0.0,1.0,15.0,2.0,18.0,13,10.0,0.0,12.0,11,23.0,1.0,69.0,12.0,13.0,14.0,10.0,12,1,36.0,40.7
2024-08-22,19:00,Libertadores,Round of 16,Thu,Home,W,2,0,uy Nacional,1.0,0.8,64.0,,Rafinha,4-2-3-1,4-3-3,,Match Report,Leg 2 of 2; São Paulo won,2024,brasileirao,24,São Paulo,12,5,41.7,0.17,0.4,17.3,2,2,100.0,0.3,0.3,464.0,554.0,83.8,8978.0,3231.0,2,0.8,0.9,3.0,41.0,10.0,46.0,3.0,12,1.0,2.0,22.0,4.0,8.0,6,2.0,3.0,6.0,6,24.0,1.0,111.0,16.0,11.0,12.0,5.0,9,3,39.0,57.1
2024-08-25,18:30,Série A,Matchweek 24,Sun,Home,W,2,1,Vitória,0.6,1.2,58.0,,Jonathan Calleri,4-3-3,4-1-4-1,,Match Report,,2024,brasileirao,24,São Paulo,12,3,25.0,0.17,0.67,18.4,4,3,100.0,1.2,0.2,507.0,576.0,88.0,9579.0,2705.0,1,0.5,0.5,0.0,26.0,6.0,18.0,1.0,13,2.0,4.0,18.0,2.0,18.0,9,8.0,2.0,9.0,8,20.0,0.0,106.0,15.0,11.0,18.0,11.0,7,1,33.0,57.1
2024-09-01,18:30,Série A,Matchweek 25,Sun,Away,L,0,2,Fluminense,0.8,0.5,56.0,,Rafinha,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,2024,brasileirao,24,São Paulo,14,3,21.4,0.0,0.0,20.0,5,3,60.0,1.8,-0.2,483.0,563.0,85.8,8907.0,2764.0,0,0.8,0.7,4.0,42.0,13.0,42.0,4.0,24,2.0,4.0,26.0,0.0,21.0,10,10.0,1.0,6.0,4,10.0,0.0,151.0,14.0,16.0,14.0,10.0,16,0,42.0,47.4
2024-09-15,18:30,Série A,Matchweek 26,Sun,Away,W,1,0,Cruzeiro,1.1,0.6,39.0,,Jandrei,3-4-3,4-2-3-1,Wilton Pereira Sampaio,Match Report,,2024,brasileirao,24,São Paulo,14,4,28.6,0.07,0.25,13.4,1,1,100.0,0.1,0.1,280.0,361.0,77.6,5425.0,1820.0,1,1.1,0.8,2.0,25.0,14.0,16.0,5.0,15,0.0,7.0,26.0,2.0,16.0,11,10.0,0.0,11.0,5,48.0,0.0,92.0,14.0,9.0,10.0,7.0,10,1,39.0,57.6
2024-09-18,21:30,Libertadores,Quarter-finals,Wed,Away,D,0,0,br Botafogo (RJ),0.7,1.7,38.0,,Rafinha,3-4-3,4-2-3-1,Esteban Ostojich,Match Report,Leg 1 of 2,2024,brasileirao,24,São Paulo,6,1,16.7,0.0,0.0,20.8,6,6,100.0,1.4,1.4,261.0,360.0,72.5,5243.0,2154.0,0,0.5,0.4,2.0,16.0,5.0,11.0,3.0,9,0.0,1.0,11.0,0.0,15.0,5,7.0,0.0,15.0,9,27.0,0.0,60.0,9.0,9.0,21.0,7.0,13,0,46.0,56.3
2024-09-22,18:30,Série A,Matchweek 27,Sun,Home,L,1,3,Internacional,0.8,1.0,61.0,,Lucas Moura,4-2-3-1,4-2-3-1,Ramon Abatti,Match Report,,2024,brasileirao,24,São Paulo,7,2,28.6,0.14,0.5,18.0,6,3,50.0,1.2,-1.8,420.0,509.0,82.5,8791.0,3029.0,1,0.5,1.0,0.0,29.0,4.0,29.0,4.0,12,2.0,2.0,13.0,2.0,18.0,13,12.0,0.0,9.0,5,19.0,0.0,86.0,12.0,11.0,19.0,13.0,18,6,35.0,48.3
2024-09-25,21:30,Libertadores,Quarter-finals,Wed,Home,D,1 (4),1 (5),br Botafogo (RJ),2.0,0.9,59.0,,Rafinha,4-2-3-1,4-2-3-1,Darío Herrera,Match Report,Leg 2 of 2; Botafogo (RJ) won; Botafogo (RJ) won on penalty kicks following extra time,2024,brasileirao,24,São Paulo,19,3,15.8,0.05,0.33,21.0,1,0,0.0,0.3,-0.7,366.0,444.0,82.4,7147.0,2618.0,1,0.5,0.9,4.0,36.0,14.0,25.0,5.0,24,1.0,4.0,37.0,2.0,23.0,11,8.0,7.0,10.0,8,13.0,2.0,141.0,16.0,14.0,19.0,11.0,11,1,39.0,63.3
2024-09-29,16:00,Série A,Matchweek 28,Sun,Home,W,3,1,Corinthians,2.9,0.8,52.0,,Lucas Moura,4-2-3-1,4-3-1-2,Rafael Rodrigo Klein,Match Report,,2024,brasileirao,24,São Paulo,18,7,38.9,0.11,0.29,16.8,3,2,66.7,0.9,-0.1,344.0,412.0,83.5,6861.0,2713.0,2,1.9,1.0,2.0,38.0,14.0,32.0,11.0,17,0.0,7.0,37.0,6.0,15.0,10,3.0,4.0,9.0,7,19.0,0.0,110.0,24.0,12.0,16.0,4.0,18,2,44.0,46.2
2024-10-05,18:00,Série A,Matchweek 29,Sat,Away,L,0,2,Cuiabá,0.5,0.8,77.0,,Rafinha,4-2-3-1,5-4-1,Anderson Daronco,Match Report,,2024,brasileirao,24,São Paulo,12,3,25.0,0.0,0.0,22.0,3,1,33.3,0.9,-1.1,685.0,790.0,86.7,12886.0,3542.0,0,0.3,0.6,3.0,69.0,8.0,67.0,6.0,39,2.0,7.0,24.0,0.0,5.0,4,3.0,0.0,9.0,6,11.0,2.0,223.0,20.0,27.0,13.0,5.0,8,1,42.0,58.1
2024-04-02,19:00,Sudamericana,Group stage,Tue,Away,D,0.0,0.0,ar Belgrano,,,72.0,32756.0,Alan Patrick,4-4-2,4-4-2,,Match Report,,2024,brasileirao,24,Internacional,10,3,30.0,0.0,0.0,,3,3,100.0,,,,,,,,0,,,,,,,,13,,,,,,13,,,,2,,,,,,,,16,2,,
2024-04-10,21:00,Sudamericana,Group stage,Wed,Home,D,0.0,0.0,bo Real Tomayapo,,,78.0,29643.0,Alan Patrick,4-4-2◆,5-4-1,,Match Report,,2024,brasileirao,24,Internacional,33,8,24.2,0.0,0.0,,1,1,100.0,,,,,,,,0,,,,,,,,47,,,,,,10,,,,13,,,,,,,,6,3,,
2024-04-13,18:30,Série A,Matchweek 1,Sat,Home,W,2.0,1.0,Bahia,1.9,0.7,52.0,19103.0,Renê,4-4-2,4-4-2,,Match Report,,2024,brasileirao,24,Internacional,17,9,52.9,0.12,0.22,14.7,4,3,75.0,0.8,-0.2,464.0,561.0,82.7,7967.0,2769.0,1,1.4,1.3,1.0,39.0,13.0,41.0,3.0,26,0.0,6.0,31.0,4.0,25.0,19,7.0,9.0,11.0,11,10.0,0.0,175.0,27.0,11.0,18.0,6.0,21,3,51.0,77.1
2024-04-17,20:00,Série A,Matchweek 2,Wed,Away,W,1.0,0.0,Palmeiras,1.1,1.4,36.0,13464.0,Gabriel Mercado,4-2-3-1,3-4-3,,Match Report,,2024,brasileirao,24,Internacional,4,2,50.0,0.25,0.5,17.3,3,3,100.0,0.1,0.1,211.0,306.0,69.0,3845.0,1657.0,1,0.3,0.8,0.0,17.0,4.0,9.0,6.0,2,0.0,2.0,9.0,1.0,16.0,11,5.0,1.0,10.0,9,34.0,0.0,60.0,7.0,7.0,19.0,6.0,21,1,45.0,41.7
2024-04-21,16:00,Série A,Matchweek 3,Sun,Away,L,0.0,1.0,Ath Paranaense,1.6,0.8,54.0,29784.0,Renê,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,Internacional,20,3,15.0,0.0,0.0,19.8,3,2,66.7,1.0,0.0,371.0,458.0,81.0,7225.0,2483.0,0,1.0,1.2,3.0,38.0,17.0,38.0,1.0,14,2.0,3.0,35.0,0.0,18.0,13,8.0,1.0,9.0,8,18.0,0.0,130.0,19.0,11.0,15.0,6.0,15,1,42.0,35.3
2024-04-25,21:00,Sudamericana,Group stage,Thu,Away,W,2.0,1.0,ec Delfín,,,64.0,8524.0,Gabriel Mercado,4-2-3-1,4-4-2,,Match Report,,2024,brasileirao,24,Internacional,14,5,35.7,0.07,0.2,,3,2,66.7,,,,,,,,1,,,,,,,,12,,,,,,8,,,,5,,,,,,,,15,0,,
2024-04-28,20:00,Série A,Matchweek 4,Sun,Home,D,1.0,1.0,Atl Goianiense,1.9,0.3,71.0,28468.0,Mauricio,4-4-2,4-2-3-1,,Match Report,,2024,brasileirao,24,Internacional,22,4,18.2,0.05,0.25,13.3,2,1,50.0,0.5,-0.5,582.0,701.0,83.0,10552.0,2877.0,1,1.6,2.0,7.0,68.0,17.0,59.0,4.0,41,0.0,13.0,39.0,2.0,17.0,12,3.0,2.0,5.0,2,10.0,0.0,273.0,22.0,24.0,18.0,9.0,13,1,52.0,56.1
2024-05-28,21:30,Sudamericana,Group stage,Tue,Home,L,1.0,2.0,ar Belgrano,,,75.0,6151.0,Alan Patrick,4-1-3-2,3-4-3,,Match Report,,2024,brasileirao,24,Internacional,15,3,20.0,0.07,0.33,,3,1,33.3,,,,,,,,1,,,,,,,,35,,,,,,6,,,,6,,,,,,,,7,3,,
2024-06-01,17:30,Série A,Matchweek 7,Sat,Away,W,1.0,0.0,Cuiabá,1.0,0.4,63.0,5747.0,Gabriel Mercado,4-1-3-2,4-3-3,,Match Report,,2024,brasileirao,24,Internacional,9,2,22.2,0.11,0.5,16.3,3,3,100.0,0.3,0.3,448.0,537.0,83.4,8221.0,2794.0,1,1.0,0.7,3.0,36.0,8.0,33.0,5.0,16,1.0,2.0,16.0,2.0,9.0,7,3.0,3.0,7.0,5,8.0,0.0,129.0,15.0,4.0,21.0,8.0,21,1,35.0,44.8
2024-06-04,20:30,Sudamericana,Group stage,Tue,Away,W,2.0,0.0,bo Real Tomayapo,,,73.0,5872.0,Alan Patrick,4-4-2,5-4-1,,Match Report,,2024,brasileirao,24,Internacional,28,8,28.6,0.07,0.25,,1,1,100.0,,,,,,,,2,,,,,,,,37,,,,,,4,,,,6,,,,,,,,8,3,,
2024-06-08,21:30,Sudamericana,Group stage,Sat,Home,W,1.0,0.0,ec Delfín,,,73.0,16822.0,Alan Patrick,4-4-2,4-1-4-1,Felipe González,Match Report,,2024,brasileirao,24,Internacional,21,7,33.3,0.05,0.14,,2,2,100.0,,,,,,,,1,,,,,,,,30,,,,,,17,,,,12,,,,,,,,10,1,,
2024-06-13,20:00,Série A,Matchweek 8,Thu,Home,D,0.0,0.0,São Paulo,0.2,0.7,53.0,17987.0,Alan Patrick,4-1-3-2,4-2-3-1,,Match Report,,2024,brasileirao,24,Internacional,7,0,0.0,0.0,,18.5,4,4,100.0,0.6,0.6,385.0,484.0,79.5,6370.0,2483.0,0,0.2,0.7,2.0,40.0,6.0,27.0,1.0,28,0.0,5.0,11.0,0.0,22.0,16,1.0,6.0,13.0,4,7.0,0.0,150.0,14.0,13.0,13.0,6.0,15,1,45.0,44.8
2024-06-16,16:00,Série A,Matchweek 9,Sun,Away,L,1.0,2.0,Vitória,1.2,1.5,59.0,14251.0,Gabriel Mercado,4-2-3-1,4-1-4-1,,Match Report,,2024,brasileirao,24,Internacional,15,5,33.3,0.07,0.2,19.4,4,2,75.0,1.4,-0.6,487.0,585.0,83.2,8824.0,2629.0,1,0.9,0.7,3.0,41.0,12.0,41.0,4.0,21,1.0,2.0,28.0,2.0,29.0,22,13.0,5.0,10.0,7,20.0,1.0,135.0,20.0,11.0,18.0,11.0,16,2,52.0,38.9
2024-06-19,21:30,Série A,Matchweek 10,Wed,Home,W,1.0,0.0,Corinthians,0.5,0.8,47.0,14447.0,Bruno Henrique,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,Internacional,11,5,45.5,0.09,0.2,23.5,3,3,100.0,0.3,0.3,303.0,400.0,75.8,5279.0,1922.0,1,0.4,0.2,1.0,18.0,7.0,19.0,0.0,15,0.0,3.0,18.0,2.0,37.0,23,21.0,3.0,11.0,9,33.0,1.0,98.0,14.0,9.0,11.0,5.0,17,4,48.0,45.8
2024-06-22,17:30,Série A,Matchweek 11,Sat,Away,W,1.0,0.0,Grêmio,1.1,0.5,42.0,27961.0,Alan Patrick,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,Internacional,16,1,6.3,0.0,0.0,18.8,2,2,100.0,0.5,0.5,295.0,392.0,75.3,4932.0,1943.0,0,0.2,0.3,2.0,35.0,6.0,26.0,1.0,16,0.0,4.0,24.0,0.0,21.0,11,13.0,1.0,10.0,12,35.0,0.0,109.0,11.0,7.0,19.0,9.0,11,0,45.0,45.2
2024-06-26,21:30,Série A,Matchweek 12,Wed,Home,L,1.0,2.0,Atlético Mineiro,1.7,1.4,46.0,9978.0,Alan Patrick,4-3-3,4-1-4-1,,Match Report,,2024,brasileirao,24,Internacional,12,5,41.7,0.08,0.2,18.5,5,3,60.0,1.4,-0.6,365.0,457.0,79.9,5938.0,2218.0,0,0.6,0.9,1.0,48.0,7.0,43.0,1.0,23,1.0,5.0,24.0,1.0,20.0,16,7.0,2.0,14.0,12,14.0,0.0,175.0,19.0,13.0,15.0,13.0,17,3,51.0,60.0
2024-06-30,18:30,Série A,Matchweek 13,Sun,Away,D,1.0,1.0,Criciúma,1.2,1.0,54.0,14946.0,Alan Patrick,4-2-3-1,5-3-2,,Match Report,,2024,brasileirao,24,Internacional,11,4,36.4,0.09,0.25,15.5,7,6,85.7,1.5,0.5,432.0,542.0,79.7,6957.0,2459.0,1,1.0,1.5,2.0,43.0,8.0,36.0,0.0,24,0.0,5.0,19.0,2.0,19.0,11,7.0,7.0,9.0,9,28.0,0.0,190.0,20.0,19.0,12.0,6.0,14,1,51.0,56.7
2024-07-04,20:00,Série A,Matchweek 14,Thu,Away,D,1.0,1.0,Fluminense,0.7,0.3,45.0,,Alan Patrick,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,Internacional,12,4,33.3,0.08,0.25,19.9,3,2,66.7,0.4,-0.6,362.0,447.0,81.0,6041.0,1802.0,0,0.6,1.7,1.0,25.0,9.0,13.0,4.0,9,1.0,4.0,23.0,2.0,19.0,15,13.0,1.0,2.0,6,17.0,0.0,106.0,17.0,21.0,10.0,14.0,17,4,35.0,40.0
2024-07-07,18:00,Série A,Matchweek 15,Sun,Home,L,1.0,2.0,Vasco da Gama,1.3,0.7,65.0,,Alan Patrick,4-2-3-1,4-2-3-1,,Match Report,,2024,brasileirao,24,Internacional,14,6,42.9,0.07,0.17,19.4,6,4,66.7,1.8,-0.2,582.0,690.0,84.3,9652.0,3141.0,1,1.3,1.1,5.0,71.0,14.0,64.0,3.0,34,2.0,4.0,27.0,2.0,13.0,7,3.0,6.0,12.0,5,8.0,1.0,252.0,19.0,20.0,13.0,14.0,16,2,48.0,44.8
2024-07-16,21:30,Sudamericana,Knockout round play-offs,Tue,Away,L,0.0,1.0,ar Rosario Central,,,61.0,,Alan Patrick,4-2-3-1,4-4-2,,Match Report,Leg 1 of 2,2024,brasileirao,24,Internacional,14,3,21.4,0.0,0.0,,5,4,80.0,,,,,,,,0,,,,,,,,16,,,,,,12,,,,4,,,,,,,,10,0,,
2024-07-20,18:30,Série A,Matchweek 18,Sat,Away,L,0.0,1.0,Botafogo (RJ),0.7,0.5,52.0,,Gabriel Mercado,4-1-3-2,4-2-2-2,,Match Report,,2024,brasileirao,24,Internacional,10,1,10.0,0.0,0.0,25.4,4,3,75.0,0.7,-0.3,336.0,447.0,75.2,5835.0,1880.0,0,0.4,0.3,0.0,34.0,2.0,19.0,1.0,16,1.0,1.0,16.0,0.0,20.0,10,10.0,2.0,15.0,5,31.0,1.0,98.0,10.0,10.0,18.0,8.0,14,3,51.0,39.6
