Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,SoTA,Saves,Save%,PSxG,PSxG+/-,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,TB,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches_Att_3rd,PrgC,Carries_Att_3rd,Mis,Dis,Fls,Off,Recov,Won%
2023-10-25,19:00,Série A,Matchweek 29,Wed,Away,W,2,1,Red Bull Bragantino,1.4,1.9,42,5494.0,Guilherme Arana,4-4-2,4-3-3,Marcelo de Lima Henrique,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,8,3,37.5,0.13,0.33,17.8,3,2,66.7,1.1,0.1,239.0,355.0,67.3,4770.0,2107.0,1,0.5,0.6,1.0,13.0,5.0,25.0,1.0,14,0.0,5.0,12.0,3.0,31.0,24,22.0,2.0,6.0,12,43.0,0.0,115.0,13.0,7.0,15.0,7.0,13,4,54.0,53.3
2023-10-28,22:00,Série A,Matchweek 30,Sat,Home,W,2,0,Fluminense,1.2,0.8,47,23003.0,Guilherme Arana,4-4-2,5-4-1,Raphael Claus,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,18,3,16.7,0.11,0.67,21.6,3,3,100.0,1.0,1.0,338.0,440.0,76.8,5799.0,2106.0,1,0.9,0.6,0.0,32.0,12.0,34.0,2.0,26,3.0,9.0,30.0,2.0,25.0,16,8.0,9.0,11.0,5,12.0,0.0,155.0,30.0,20.0,7.0,8.0,15,2,55.0,42.9
2023-11-01,21:30,Série A,Matchweek 31,Wed,Home,W,3,1,Fortaleza,2.3,0.4,56,28898.0,Guilherme Arana,4-4-2,4-2-3-1,Matheus Delgado Candançan,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,10,3,30.0,0.2,0.67,21.7,2,1,50.0,1.2,0.2,426.0,539.0,79.0,7654.0,2510.0,2,1.3,1.2,1.0,47.0,5.0,33.0,3.0,15,0.0,0.0,16.0,6.0,22.0,14,10.0,2.0,9.0,11,8.0,0.0,144.0,18.0,14.0,11.0,15.0,10,1,62.0,25.9
2023-11-04,19:30,Série A,Matchweek 32,Sat,Away,D,1,1,América (MG),1.0,1.4,60,5706.0,Guilherme Arana,4-4-2,4-1-2-1-2,Rodrigo José Pereira de Lima,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,15,5,33.3,0.07,0.2,22.7,4,3,75.0,1.3,0.3,485.0,596.0,81.4,8172.0,2705.0,1,0.9,1.0,4.0,60.0,13.0,63.0,5.0,24,2.0,4.0,27.0,2.0,16.0,7,5.0,4.0,10.0,12,16.0,1.0,179.0,25.0,23.0,7.0,6.0,20,2,53.0,47.6
2023-11-09,19:00,Série A,Matchweek 33,Thu,Away,D,1,1,Corinthians,1.1,1.5,60,30348.0,Guilherme Arana,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,14,3,21.4,0.07,0.33,18.6,9,8,88.9,1.2,0.2,484.0,579.0,83.6,8276.0,2897.0,1,0.9,1.6,6.0,55.0,13.0,43.0,0.0,29,0.0,6.0,28.0,2.0,12.0,10,3.0,1.0,14.0,6,22.0,0.0,158.0,18.0,16.0,20.0,13.0,19,0,51.0,48.8
2023-11-12,18:30,Série A,Matchweek 34,Sun,Home,W,2,1,Goiás,1.2,1.0,48,29173.0,Guilherme Arana,4-4-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,7,3,42.9,0.14,0.33,21.1,5,4,80.0,1.1,0.1,336.0,433.0,77.6,5707.0,2150.0,1,0.4,0.4,0.0,37.0,5.0,22.0,3.0,14,1.0,3.0,13.0,4.0,15.0,9,6.0,3.0,20.0,6,24.0,0.0,93.0,6.0,9.0,20.0,8.0,17,1,38.0,37.5
2023-11-26,16:00,Série A,Matchweek 35,Sun,Home,W,3,0,Grêmio,2.1,1.1,44,39337.0,Guilherme Arana,4-4-2,3-4-3,Braulio Machado,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,17,6,35.3,0.18,0.5,14.3,5,5,100.0,0.9,0.9,372.0,453.0,82.1,6127.0,2494.0,1,1.2,1.4,2.0,28.0,12.0,29.0,4.0,13,1.0,7.0,28.0,4.0,21.0,18,14.0,0.0,12.0,11,27.0,0.0,149.0,23.0,13.0,14.0,9.0,10,1,52.0,36.0
2023-11-29,19:30,Série A,Matchweek 36,Wed,Away,W,3,0,Flamengo,1.1,1.2,41,65305.0,Guilherme Arana,4-4-2,4-2-3-1,Ramon Abatti,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,11,6,54.5,0.27,0.5,18.8,4,4,100.0,1.0,1.0,357.0,440.0,81.1,6335.0,2623.0,3,1.0,0.6,1.0,22.0,8.0,28.0,1.0,4,1.0,1.0,20.0,6.0,14.0,10,11.0,1.0,11.0,19,46.0,0.0,74.0,12.0,13.0,14.0,7.0,12,3,50.0,32.1
2023-12-02,21:00,Série A,Matchweek 37,Sat,Home,W,2,1,São Paulo,0.8,1.9,48,53856.0,Réver,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,7,2,28.6,0.29,1.0,12.8,5,4,100.0,2.0,1.0,366.0,442.0,82.8,7522.0,2988.0,2,0.7,0.7,3.0,34.0,6.0,37.0,5.0,16,1.0,3.0,13.0,4.0,31.0,25,12.0,3.0,12.0,8,13.0,0.0,141.0,13.0,8.0,20.0,15.0,15,0,50.0,53.3
2023-12-06,21:30,Série A,Matchweek 38,Wed,Away,L,1,4,Bahia,1.1,1.4,62,28019.0,Guilherme Arana,4-4-2,3-4-3,Ramon Abatti,Match Report,,2023,brasileirao,24,2023 Atlético Mineiro,7,5,71.4,0.14,0.2,22.1,6,2,33.3,2.3,-1.7,489.0,583.0,83.9,8476.0,2451.0,1,1.0,0.6,2.0,27.0,5.0,21.0,7.0,11,2.0,5.0,14.0,2.0,11.0,6,7.0,2.0,6.0,10,17.0,1.0,103.0,8.0,8.0,7.0,10.0,10,3,37.0,44.4
2023-04-05,17:00,Libertadores,Group stage,Wed,Away,L,1,2,ec SD Aucas,0.9,1.4,60,,Everton Ribeiro,3-4-3,4-1-2-1-2,José Argote,Match Report,,2023,brasileirao,24,2023 Flamengo,13,5,38.5,0.08,0.2,20.8,7,5,71.4,1.6,-0.4,483.0,554.0,87.2,8105.0,2875.0,1,0.9,1.0,2.0,55.0,13.0,35.0,5.0,14,5.0,6.0,26.0,2.0,11.0,8,6.0,2.0,8.0,5,11.0,0.0,148.0,36.0,26.0,21.0,1.0,18,1,51.0,41.7
2023-04-16,16:00,Série A,Matchweek 1,Sun,Home,W,3,0,Coritiba,1.4,0.4,58,42848.0,Everton Ribeiro,4-2-3-1,4-3-3,Rodrigo José Pereira de Lima,Match Report,,2023,brasileirao,24,2023 Flamengo,14,6,42.9,0.14,0.33,22.7,3,3,100.0,0.4,0.4,505.0,581.0,86.9,9405.0,2935.0,2,0.6,0.8,1.0,68.0,12.0,67.0,6.0,16,0.0,6.0,26.0,5.0,23.0,16,5.0,3.0,11.0,12,13.0,0.0,226.0,15.0,21.0,14.0,13.0,20,1,60.0,43.8
2023-04-19,21:30,Libertadores,Group stage,Wed,Home,W,2,0,cl Ñublense,1.9,0.1,57,48895.0,Gabriel Barbosa,3-5-2,3-4-1-2,Wilmar Roldán,Match Report,,2023,brasileirao,24,2023 Flamengo,17,6,35.3,0.12,0.33,15.6,0,0,,0.0,0.0,506.0,578.0,87.5,9101.0,2553.0,2,1.6,1.1,3.0,46.0,14.0,38.0,10.0,13,0.0,5.0,29.0,4.0,11.0,7,2.0,0.0,9.0,6,15.0,0.0,152.0,36.0,23.0,11.0,4.0,13,0,56.0,66.7
2023-04-23,11:00,Série A,Matchweek 2,Sun,Away,L,1,2,Internacional,1.5,1.1,64,45751.0,Everton Ribeiro,4-1-2-1-2◆,4-2-3-1,Ramon Abatti Abel,Match Report,,2023,brasileirao,24,2023 Flamengo,16,4,25.0,0.06,0.25,15.8,4,2,50.0,0.9,-1.1,547.0,629.0,87.0,9386.0,2795.0,0,0.8,0.9,1.0,56.0,11.0,49.0,6.0,11,2.0,2.0,27.0,2.0,9.0,5,7.0,1.0,11.0,7,14.0,0.0,189.0,17.0,15.0,11.0,7.0,13,3,40.0,40.0
2023-04-30,16:00,Série A,Matchweek 3,Sun,Home,L,2,3,Botafogo (RJ),3.1,1.9,74,53138.0,Gabriel Barbosa,3-4-3,4-2-3-1,Edina Alves Batista,Match Report,,2023,brasileirao,24,2023 Flamengo,24,13,54.2,0.08,0.15,15.7,6,3,66.7,2.5,-0.5,592.0,698.0,84.8,10360.0,2969.0,2,2.8,2.7,3.0,84.0,20.0,63.0,7.0,29,4.0,7.0,46.0,4.0,12.0,9,4.0,4.0,7.0,10,7.0,1.0,293.0,32.0,27.0,9.0,7.0,14,3,49.0,55.6
2023-05-04,19:00,Libertadores,Group stage,Thu,Away,D,1,1,ar Racing Club,1.1,0.9,69,25325.0,Everton Ribeiro,4-3-1-2,4-3-3,Jesús Valenzuela,Match Report,,2023,brasileirao,24,2023 Flamengo,11,1,9.1,0.09,1.0,16.4,3,2,66.7,0.8,-0.2,550.0,626.0,87.9,9475.0,2977.0,1,0.9,1.1,3.0,46.0,8.0,50.0,2.0,17,0.0,4.0,18.0,2.0,9.0,8,6.0,0.0,5.0,4,14.0,1.0,158.0,15.0,19.0,12.0,1.0,14,0,46.0,47.6
2023-05-07,16:00,Série A,Matchweek 4,Sun,Away,L,1,2,Ath Paranaense,1.5,1.0,60,32949.0,Everton Ribeiro,4-4-2,4-4-2,Raphael Claus,Match Report,,2023,brasileirao,24,2023 Flamengo,13,3,23.1,0.0,0.0,22.8,4,2,50.0,1.3,0.0,475.0,577.0,82.3,8378.0,2713.0,0,0.6,1.3,1.0,49.0,11.0,46.0,6.0,20,1.0,8.0,27.0,2.0,15.0,10,7.0,4.0,9.0,11,16.0,0.0,195.0,21.0,15.0,14.0,12.0,11,0,52.0,61.9
2023-05-10,20:00,Série A,Matchweek 5,Wed,Home,W,2,0,Goiás,2.6,0.7,57,44948.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,2023,brasileirao,24,2023 Flamengo,22,4,18.2,0.05,0.25,14.9,6,6,100.0,0.8,0.8,515.0,596.0,86.4,8125.0,2858.0,1,1.5,2.7,5.0,64.0,19.0,47.0,4.0,26,0.0,8.0,43.0,4.0,20.0,14,2.0,6.0,12.0,4,25.0,0.0,281.0,23.0,16.0,15.0,14.0,22,1,51.0,54.2
2023-05-13,16:00,Série A,Matchweek 6,Sat,Away,W,3,2,Bahia,2.2,1.4,48,48502.0,Gabriel Barbosa,4-1-4-1,3-4-1-2,Paulo Cesar Zanovelli da Silva,Match Report,,2023,brasileirao,24,2023 Flamengo,13,3,23.1,0.15,0.67,18.0,6,4,66.7,0.6,-0.8,355.0,430.0,82.6,6568.0,2767.0,2,1.4,1.2,1.0,45.0,12.0,30.0,2.0,14,0.0,4.0,27.0,6.0,14.0,8,8.0,1.0,13.0,7,30.0,0.0,127.0,18.0,16.0,12.0,8.0,13,5,48.0,64.0
2023-05-21,16:00,Série A,Matchweek 7,Sun,Home,W,1,0,Corinthians,0.6,1.2,64,64871.0,Gabriel Barbosa,4-2-2-2,4-4-2,Rafael Rodrigo Klein,Match Report,,2023,brasileirao,24,2023 Flamengo,10,3,30.0,0.1,0.33,21.4,3,3,100.0,0.3,0.3,634.0,710.0,89.3,11527.0,2837.0,1,0.5,0.9,2.0,66.0,9.0,69.0,13.0,20,1.0,6.0,19.0,2.0,12.0,9,4.0,2.0,6.0,5,16.0,1.0,254.0,25.0,13.0,14.0,7.0,9,0,49.0,30.0
2023-05-24,20:30,Libertadores,Group stage,Wed,Away,D,1,1,cl Ñublense,0.9,1.1,60,,Gabriel Barbosa,4-3-3,3-5-2,Esteban Ostojich,Match Report,,2023,brasileirao,24,2023 Flamengo,7,3,42.9,0.14,0.33,20.4,5,4,80.0,1.2,0.2,545.0,640.0,85.2,9511.0,2956.0,0,0.3,0.8,1.0,55.0,4.0,44.0,4.0,8,2.0,5.0,11.0,0.0,9.0,3,5.0,1.0,9.0,10,25.0,0.0,182.0,17.0,18.0,13.0,7.0,8,0,48.0,58.3
2023-05-27,18:30,Série A,Matchweek 8,Sat,Home,D,1,1,Cruzeiro,2.0,1.2,62,65270.0,Gabriel Barbosa,4-3-1-2,4-3-3,Luiz Flávio de Oliveira,Match Report,,2023,brasileirao,24,2023 Flamengo,13,2,15.4,0.08,0.5,18.9,6,5,83.3,2.2,1.2,563.0,665.0,84.7,9806.0,3272.0,1,1.2,1.2,2.0,62.0,8.0,70.0,6.0,15,2.0,2.0,20.0,1.0,13.0,11,3.0,5.0,9.0,9,13.0,1.0,208.0,19.0,19.0,14.0,12.0,12,5,63.0,44.0
2023-06-05,20:00,Série A,Matchweek 9,Mon,Away,W,4,1,Vasco da Gama,1.1,1.5,55,46423.0,David Luiz,4-2-2-2,3-4-3,Braulio Machado,Match Report,,2023,brasileirao,24,2023 Flamengo,11,5,45.5,0.36,0.8,19.4,5,4,100.0,1.3,0.3,483.0,563.0,85.8,7245.0,2805.0,4,1.1,0.8,1.0,28.0,10.0,36.0,4.0,3,1.0,0.0,20.0,6.0,21.0,13,8.0,1.0,7.0,12,24.0,0.0,126.0,18.0,18.0,23.0,14.0,18,0,65.0,68.2
2023-06-08,21:00,Libertadores,Group stage,Thu,Home,W,2,1,ar Racing Club,1.1,0.5,60,63963.0,Everton Ribeiro,4-2-2-2,4-3-3,Gustavo Tejera,Match Report,,2023,brasileirao,24,2023 Flamengo,6,3,50.0,0.33,0.67,14.5,3,2,66.7,0.9,-0.1,495.0,604.0,82.0,8066.0,2562.0,2,0.7,0.7,3.0,53.0,5.0,40.0,8.0,10,1.0,2.0,12.0,4.0,13.0,9,9.0,0.0,17.0,8,10.0,0.0,146.0,22.0,18.0,12.0,9.0,15,2,63.0,45.0
2023-06-11,18:30,Série A,Matchweek 10,Sun,Home,W,3,0,Grêmio,1.9,2.0,52,62967.0,Everton Ribeiro,4-2-2-2,5-4-1,Savio Pereira,Match Report,,2023,brasileirao,24,2023 Flamengo,14,4,28.6,0.21,0.75,16.0,7,7,100.0,0.7,0.7,432.0,530.0,81.5,7195.0,2580.0,2,1.8,2.3,0.0,39.0,12.0,39.0,0.0,7,3.0,3.0,26.0,4.0,15.0,12,7.0,0.0,11.0,15,15.0,1.0,172.0,18.0,20.0,19.0,9.0,20,1,64.0,54.5
2023-06-22,21:30,Série A,Matchweek 11,Thu,Away,L,0,4,Red Bull Bragantino,0.8,3.3,41,10103.0,Everton Ribeiro,4-2-3-1,3-2-4-1,Anderson Daronco,Match Report,,2023,brasileirao,24,2023 Flamengo,7,0,0.0,0.0,,16.4,13,9,69.2,3.8,-0.2,285.0,388.0,73.5,4835.0,1911.0,0,0.8,0.7,1.0,23.0,7.0,21.0,2.0,5,2.0,2.0,14.0,0.0,21.0,14,15.0,0.0,19.0,4,45.0,1.0,68.0,13.0,3.0,24.0,11.0,5,2,56.0,42.9
2023-06-25,18:30,Série A,Matchweek 12,Sun,Away,W,3,2,Santos,0.8,1.8,67,,Everton Ribeiro,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,,2023,brasileirao,24,2023 Flamengo,10,4,40.0,0.3,0.75,17.0,6,4,66.7,2.4,0.4,660.0,763.0,86.5,10771.0,3442.0,3,0.6,0.9,2.0,74.0,7.0,51.0,5.0,16,1.0,7.0,17.0,6.0,20.0,9,9.0,1.0,6.0,8,9.0,0.0,250.0,29.0,22.0,13.0,10.0,11,1,55.0,45.5
2023-06-28,21:30,Libertadores,Group stage,Wed,Home,W,4,0,ec SD Aucas,5.0,0.4,66,62924.0,Everton Ribeiro,4-1-4-1,4-1-4-1,Andrés Rojas,Match Report,,2023,brasileirao,24,2023 Flamengo,22,9,40.9,0.18,0.44,14.5,2,2,100.0,0.3,0.3,552.0,625.0,88.3,8838.0,3387.0,3,3.9,1.9,0.0,65.0,17.0,50.0,2.0,14,1.0,8.0,39.0,6.0,29.0,21,14.0,1.0,13.0,5,16.0,0.0,176.0,24.0,12.0,20.0,8.0,16,1,51.0,66.7
2023-07-01,18:30,Série A,Matchweek 13,Sat,Home,W,2,0,Fortaleza,1.3,1.6,58,64853.0,Everton Ribeiro,4-2-2-2,5-3-2,Savio Pereira,Match Report,,2023,brasileirao,24,2023 Flamengo,10,4,40.0,0.2,0.5,16.2,5,4,100.0,1.6,1.6,482.0,586.0,82.3,7669.0,2678.0,1,1.1,1.3,0.0,47.0,9.0,35.0,4.0,17,0.0,5.0,20.0,4.0,19.0,13,5.0,4.0,10.0,4,19.0,1.0,181.0,22.0,18.0,20.0,8.0,13,1,48.0,38.1
2023-07-08,21:00,Série A,Matchweek 14,Sat,Away,D,1,1,Palmeiras,0.8,1.1,56,40229.0,David Luiz,4-3-3,4-2-3-1,Ramon Abatti,Match Report,,2023,brasileirao,24,2023 Flamengo,10,4,40.0,0.1,0.25,16.9,4,3,75.0,1.7,0.7,488.0,566.0,86.2,8374.0,2847.0,1,0.7,1.0,4.0,50.0,9.0,34.0,2.0,21,1.0,7.0,18.0,2.0,8.0,8,2.0,1.0,11.0,5,15.0,1.0,166.0,22.0,16.0,13.0,7.0,16,3,41.0,38.9
2023-07-16,16:00,Série A,Matchweek 15,Sun,Away,D,0,0,Fluminense,0.4,1.5,46,62354.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,2023,brasileirao,24,2023 Flamengo,8,3,37.5,0.0,0.0,19.5,8,8,100.0,1.1,1.1,340.0,421.0,80.8,5560.0,1975.0,0,0.2,0.4,3.0,28.0,6.0,33.0,4.0,7,0.0,1.0,16.0,0.0,23.0,14,14.0,5.0,7.0,7,19.0,1.0,153.0,13.0,10.0,19.0,7.0,20,1,49.0,56.7
2023-07-22,16:00,Série A,Matchweek 16,Sat,Home,D,1,1,América (MG),2.5,1.3,66,60402.0,Everton Ribeiro,4-2-3-1,4-3-3,Rodrigo José Pereira de Lima,Match Report,,2023,brasileirao,24,2023 Flamengo,16,7,43.8,0.06,0.14,17.3,4,3,75.0,1.0,0.0,521.0,632.0,82.4,7973.0,2883.0,1,1.9,1.9,4.0,53.0,11.0,51.0,3.0,35,4.0,12.0,27.0,2.0,24.0,14,9.0,4.0,10.0,8,12.0,0.0,241.0,23.0,24.0,16.0,12.0,8,4,57.0,63.6
2023-07-29,21:00,Série A,Matchweek 17,Sat,Away,W,2,1,Atlético Mineiro,1.8,0.9,60,22441.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Flavio de Souza,Match Report,,2023,brasileirao,24,2023 Flamengo,6,5,83.3,0.33,0.4,19.4,5,4,80.0,1.6,0.6,524.0,605.0,86.6,8161.0,2942.0,1,1.6,1.3,0.0,44.0,5.0,56.0,1.0,2,4.0,2.0,12.0,4.0,16.0,9,5.0,3.0,9.0,10,19.0,0.0,135.0,16.0,15.0,9.0,9.0,14,0,44.0,57.1
2023-08-03,21:00,Libertadores,Round of 16,Thu,Home,W,1,0,py Olimpia,1.6,0.8,74,67066.0,Everton Ribeiro,4-2-3-1,4-4-2,Darío Herrera,Match Report,Leg 1 of 2,2023,brasileirao,24,2023 Flamengo,16,5,31.3,0.06,0.2,18.1,0,0,,0.0,0.0,654.0,744.0,87.9,11604.0,3189.0,1,1.5,1.9,1.0,77.0,14.0,81.0,3.0,21,2.0,8.0,32.0,2.0,14.0,7,3.0,2.0,8.0,6,9.0,0.0,251.0,25.0,19.0,11.0,11.0,6,1,45.0,65.0
2023-08-06,19:00,Série A,Matchweek 18,Sun,Away,L,0,3,Cuiabá,0.8,1.9,62,33091.0,David Luiz,4-2-3-1,4-3-3,Anderson Daronco,Match Report,,2023,brasileirao,24,2023 Flamengo,10,4,40.0,0.0,0.0,17.6,6,3,50.0,2.3,-0.7,497.0,574.0,86.6,8519.0,2144.0,0,0.5,0.6,3.0,63.0,9.0,66.0,5.0,25,0.0,6.0,19.0,0.0,13.0,7,4.0,3.0,5.0,6,36.0,0.0,232.0,11.0,12.0,11.0,9.0,9,0,34.0,48.0
2023-08-10,20:00,Libertadores,Round of 16,Thu,Away,L,1,3,py Olimpia,0.4,1.3,55,,Everton Ribeiro,4-2-3-1,4-4-2,Wilmar Roldán,Match Report,Leg 2 of 2; Olimpia won,2023,brasileirao,24,2023 Flamengo,4,3,75.0,0.25,0.33,11.2,4,1,25.0,1.0,-2.0,392.0,491.0,79.8,6265.0,2502.0,1,0.1,0.2,0.0,36.0,3.0,32.0,2.0,8,1.0,0.0,8.0,2.0,11.0,10,3.0,2.0,8.0,7,14.0,0.0,86.0,9.0,13.0,15.0,7.0,11,6,53.0,51.5
2023-08-13,18:30,Série A,Matchweek 19,Sun,Home,D,1,1,São Paulo,1.4,0.8,54,62018.0,Gabriel Barbosa,4-2-3-1,4-2-3-1,Rafael Rodrigo Klein,Match Report,,2023,brasileirao,24,2023 Flamengo,18,6,33.3,0.0,0.0,21.4,1,0,0.0,0.2,-0.8,520.0,613.0,84.8,8922.0,2953.0,0,0.5,1.0,5.0,82.0,14.0,59.0,5.0,25,0.0,8.0,32.0,2.0,19.0,13,9.0,2.0,8.0,10,10.0,0.0,205.0,22.0,15.0,13.0,8.0,13,3,54.0,67.9
2023-08-20,16:00,Série A,Matchweek 20,Sun,Away,W,3,2,Coritiba,1.9,2.6,62,31851.0,Gabriel Barbosa,4-2-2-2,4-1-4-1,Raphael Claus,Match Report,,2023,brasileirao,24,2023 Flamengo,16,3,18.8,0.13,0.67,17.4,4,2,75.0,2.2,0.2,466.0,557.0,83.7,8332.0,2723.0,2,0.9,1.0,1.0,39.0,13.0,44.0,10.0,13,1.0,5.0,31.0,6.0,15.0,6,4.0,2.0,10.0,3,21.0,1.0,161.0,12.0,19.0,20.0,8.0,10,0,66.0,50.0
2023-08-26,18:30,Série A,Matchweek 21,Sat,Home,D,0,0,Internacional,0.7,0.3,59,58892.0,Gabriel Barbosa,4-2-3-1,4-3-3,Edina Alves Batista,Match Report,,2023,brasileirao,24,2023 Flamengo,8,4,50.0,0.0,0.0,12.1,1,1,100.0,0.0,0.0,474.0,575.0,82.4,8284.0,2481.0,0,0.6,0.9,1.0,64.0,7.0,41.0,7.0,23,1.0,6.0,16.0,0.0,23.0,16,5.0,3.0,7.0,4,10.0,0.0,163.0,16.0,19.0,10.0,13.0,13,2,58.0,45.2
2023-09-02,21:00,Série A,Matchweek 22,Sat,Away,W,2,1,Botafogo (RJ),0.8,1.1,52,40769.0,Bruno Henrique,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2023,brasileirao,24,2023 Flamengo,12,4,33.3,0.08,0.25,21.7,6,5,83.3,1.3,0.3,423.0,508.0,83.3,6676.0,2464.0,1,0.8,0.5,2.0,48.0,11.0,28.0,4.0,20,0.0,6.0,22.0,2.0,18.0,11,11.0,0.0,7.0,5,33.0,0.0,122.0,18.0,14.0,11.0,11.0,8,2,59.0,47.1
2023-09-13,21:30,Série A,Matchweek 23,Wed,Home,L,0,3,Ath Paranaense,0.5,2.3,58,20670.0,Gabriel Barbosa,3-4-3,4-2-3-1,Rafael Rodrigo Klein,Match Report,,2023,brasileirao,24,2023 Flamengo,13,4,30.8,0.0,0.0,22.8,9,6,77.8,3.7,0.7,464.0,560.0,82.9,7884.0,2499.0,0,0.4,0.5,1.0,47.0,9.0,43.0,4.0,15,1.0,8.0,23.0,0.0,13.0,7,3.0,2.0,15.0,10,12.0,1.0,184.0,12.0,13.0,11.0,10.0,12,4,48.0,57.1
2023-09-20,19:00,Série A,Matchweek 24,Wed,Away,D,0,0,Goiás,0.5,0.1,64,13799.0,Everton Ribeiro,4-3-3,4-3-3,Raphael Claus,Match Report,,2023,brasileirao,24,2023 Flamengo,10,2,20.0,0.0,0.0,18.5,1,1,100.0,0.1,0.1,532.0,635.0,83.8,9178.0,2784.0,0,0.3,1.0,1.0,51.0,7.0,47.0,7.0,12,1.0,2.0,16.0,0.0,14.0,10,10.0,2.0,6.0,10,13.0,0.0,162.0,12.0,11.0,12.0,8.0,14,1,50.0,46.7
2023-09-30,16:00,Série A,Matchweek 25,Sat,Home,W,1,0,Bahia,1.4,0.5,65,46472.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,2023,brasileirao,24,2023 Flamengo,14,4,28.6,0.0,0.0,20.0,4,4,100.0,0.6,0.6,478.0,580.0,82.4,8368.0,2831.0,0,0.5,1.1,3.0,64.0,12.0,43.0,6.0,27,0.0,12.0,29.0,2.0,15.0,14,9.0,3.0,1.0,4,8.0,0.0,245.0,26.0,20.0,11.0,8.0,11,1,49.0,44.1
2023-10-07,21:00,Série A,Matchweek 26,Sat,Away,D,1,1,Corinthians,0.9,1.0,57,40800.0,Everton Ribeiro,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2023,brasileirao,24,2023 Flamengo,20,7,35.0,0.05,0.14,24.7,5,4,100.0,1.5,0.5,460.0,550.0,83.6,7752.0,2870.0,1,0.8,0.6,2.0,51.0,16.0,45.0,2.0,16,2.0,8.0,38.0,2.0,16.0,14,5.0,1.0,9.0,7,15.0,0.0,183.0,19.0,15.0,16.0,7.0,13,0,53.0,50.0
2023-10-19,19:00,Série A,Matchweek 27,Thu,Away,W,2,0,Cruzeiro,1.8,0.3,57,37073.0,Everton Ribeiro,4-3-3,4-2-3-1,Rafael Rodrigo Klein,Match Report,,2023,brasileirao,24,2023 Flamengo,8,1,12.5,0.13,1.0,17.1,5,5,100.0,0.6,0.6,461.0,551.0,83.7,7609.0,2553.0,0,0.4,0.9,2.0,36.0,7.0,24.0,5.0,13,1.0,3.0,18.0,4.0,16.0,7,8.0,2.0,9.0,4,33.0,0.0,103.0,16.0,17.0,13.0,14.0,11,1,56.0,69.7
2023-10-22,16:00,Série A,Matchweek 28,Sun,Home,W,1,0,Vasco da Gama,0.5,1.1,47,69473.0,Bruno Henrique,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,,2023,brasileirao,24,2023 Flamengo,10,5,50.0,0.1,0.2,20.6,7,7,100.0,0.6,0.6,346.0,429.0,80.7,5911.0,2305.0,0,0.2,0.4,1.0,48.0,6.0,39.0,3.0,16,0.0,7.0,16.0,0.0,16.0,9,4.0,2.0,15.0,13,25.0,0.0,120.0,15.0,7.0,15.0,8.0,10,1,50.0,42.1
2023-10-25,21:30,Série A,Matchweek 29,Wed,Away,L,2,3,Grêmio,0.8,1.0,62,22325.0,Gerson,4-2-3-1,3-4-3,Rodrigo José Pereira de Lima,Match Report,,2023,brasileirao,24,2023 Flamengo,8,4,50.0,0.25,0.5,14.0,4,1,25.0,1.9,-1.1,575.0,657.0,87.5,8966.0,2915.0,1,0.5,0.5,0.0,29.0,5.0,25.0,2.0,7,1.0,1.0,15.0,4.0,21.0,15,14.0,1.0,14.0,4,28.0,0.0,147.0,12.0,16.0,18.0,11.0,16,0,45.0,78.3
